antecedents,consequent,support,confidence,zhangs_metric,rule_coverage
"['pressure_Node_23__(54.161, 57.92]', 'pressure_Node_27__(48.927, 53.924]']",leak_label__1.0,0.144,0.998,0.654,0.144
"['pressure_Node_23__(54.161, 57.92]', 'pressure_Node_27__(53.924, 58.92]']",leak_label__1.0,0.029,1.0,0.577,0.029
"['pressure_Node_23__(57.92, 61.679]', 'pressure_Node_27__(48.927, 53.924]']",leak_label__1.0,0.0,0.25,-0.432,0.001
"['pressure_Node_23__(57.92, 61.679]', 'pressure_Node_27__(53.924, 58.92]']",leak_label__1.0,0.064,0.625,0.331,0.102
"['pressure_Node_23__(54.161, 57.92]', 'pressure_Node_32__(53.082, 58.355]']",leak_label__1.0,0.015,0.993,0.566,0.015
"['pressure_Node_23__(54.161, 57.92]', 'pressure_Node_26__(48.779, 53.813]']",leak_label__1.0,0.151,0.998,0.659,0.151
"['pressure_Node_23__(54.161, 57.92]', 'pressure_Node_26__(53.813, 58.847]']",leak_label__1.0,0.022,1.0,0.573,0.022
"['pressure_Node_23__(54.161, 57.92]', 'pressure_Node_18__(63.046, 65.179]']",leak_label__1.0,0.092,1.0,0.617,0.092
"['pressure_Node_23__(54.161, 57.92]', 'pressure_Node_18__(65.179, 67.311]']",leak_label__1.0,0.0,0.0,0.0,0.0
"['pressure_Node_23__(54.161, 57.92]', 'pressure_Node_30__(45.594, 51.42]']",leak_label__1.0,0.159,1.0,0.667,0.159
"['pressure_Node_23__(57.92, 61.679]', 'pressure_Node_30__(51.42, 57.245]']",leak_label__1.0,0.069,0.785,0.482,0.087
"['pressure_Node_23__(54.161, 57.92]', 'pressure_Node_25__(53.888, 58.9]']",leak_label__1.0,0.02,1.0,0.572,0.02
"['pressure_Node_23__(54.161, 57.92]', 'pressure_Node_31__(46.621, 52.19]']",leak_label__1.0,0.172,1.0,0.676,0.172
"['pressure_Node_23__(54.161, 57.92]', 'pressure_Node_19__(64.35, 66.08]']",leak_label__1.0,0.084,1.0,0.611,0.084
"['pressure_Node_23__(57.92, 61.679]', 'pressure_Node_19__(66.08, 67.81]']",leak_label__1.0,0.05,1.0,0.59,0.05
"['pressure_Node_23__(54.161, 57.92]', 'pressure_Node_2__(69.502, 69.618]']",leak_label__1.0,0.099,0.998,0.621,0.1
"['pressure_Node_23__(54.161, 57.92]', 'pressure_Node_2__(69.618, 69.734]']",leak_label__1.0,0.074,1.0,0.605,0.074
"['pressure_Node_23__(54.161, 57.92]', 'pressure_Node_2__(69.734, 69.851]']",leak_label__1.0,0.0,0.0,0.0,0.0
"['pressure_Node_23__(57.92, 61.679]', 'pressure_Node_2__(69.734, 69.851]']",leak_label__1.0,0.044,1.0,0.586,0.044
"['pressure_Node_23__(54.161, 57.92]', 'pressure_Node_14__(57.637, 61.411]']",leak_label__1.0,0.1,1.0,0.623,0.1
"['pressure_Node_23__(57.92, 61.679]', 'pressure_Node_14__(57.637, 61.411]']",leak_label__1.0,0.022,0.449,0.023,0.05
"['pressure_Node_23__(54.161, 57.92]', 'pressure_Node_28__(17.09, 25.792]']",leak_label__1.0,0.173,1.0,0.677,0.173
"['pressure_Node_23__(57.92, 61.679]', 'pressure_Node_28__(17.09, 25.792]']",leak_label__1.0,0.026,1.0,0.575,0.026
"['pressure_Node_23__(54.161, 57.92]', 'pressure_Node_29__(17.549, 26.166]']",leak_label__1.0,0.165,1.0,0.671,0.165
"['pressure_Node_23__(57.92, 61.679]', 'pressure_Node_29__(26.166, 34.733]']",leak_label__1.0,0.08,1.0,0.609,0.08
"['pressure_Node_23__(54.161, 57.92]', 'pressure_Node_15__(53.593, 57.434]']",leak_label__1.0,0.078,0.997,0.606,0.078
"['pressure_Node_23__(54.161, 57.92]', 'pressure_Node_15__(57.434, 61.274]']",leak_label__1.0,0.095,1.0,0.619,0.095
"['pressure_Node_23__(54.161, 57.92]', 'pressure_Node_3__(64.226, 65.578]']",leak_label__1.0,0.103,0.998,0.623,0.103
"['pressure_Node_23__(54.161, 57.92]', 'pressure_Node_3__(65.578, 66.929]']",leak_label__1.0,0.07,1.0,0.603,0.07
"['pressure_Node_23__(54.161, 57.92]', 'pressure_Node_3__(66.929, 68.28]']",leak_label__1.0,0.0,0.0,0.0,0.0
"['pressure_Node_23__(57.92, 61.679]', 'pressure_Node_3__(64.226, 65.578]']",leak_label__1.0,0.004,0.301,-0.318,0.012
"['pressure_Node_23__(54.161, 57.92]', 'pressure_Node_1__(-0.000333, 0.0]']",leak_label__1.0,0.173,0.999,0.677,0.173
"['pressure_Node_23__(54.161, 57.92]', 'pressure_Node_17__(59.305, 62.581]']",leak_label__1.0,0.099,1.0,0.622,0.099
"['pressure_Node_23__(54.161, 57.92]', 'pressure_Node_17__(62.581, 65.856]']",leak_label__1.0,0.0,0.0,0.0,0.0
"['pressure_Node_23__(54.161, 57.92]', 'pressure_Node_16__(57.444, 61.289]']",leak_label__1.0,0.092,1.0,0.617,0.092
"['pressure_Node_23__(54.161, 57.92]', 'pressure_Node_4__(63.722, 65.623]']",leak_label__1.0,0.093,1.0,0.618,0.093
"['pressure_Node_23__(54.161, 57.92]', 'pressure_Node_4__(65.623, 67.524]']",leak_label__1.0,0.0,0.0,0.0,0.0
"['pressure_Node_23__(54.161, 57.92]', 'pressure_Node_12__(64.409, 69.117]']",leak_label__1.0,0.0,0.0,0.0,0.0
"['pressure_Node_23__(54.161, 57.92]', 'pressure_Node_13__(64.26, 69.068]']",leak_label__1.0,0.0,0.0,0.0,0.0
"['pressure_Node_23__(54.161, 57.92]', 'pressure_Node_5__(60.14, 62.439]']",leak_label__1.0,0.037,0.994,0.579,0.037
"['pressure_Node_23__(54.161, 57.92]', 'pressure_Node_5__(62.439, 64.738]']",leak_label__1.0,0.136,1.0,0.648,0.136
"['pressure_Node_23__(54.161, 57.92]', 'pressure_Node_7__(60.85, 63.645]']",leak_label__1.0,0.162,1.0,0.668,0.162
"['pressure_Node_23__(54.161, 57.92]', 'pressure_Node_11__(65.13, 69.135]']",leak_label__1.0,0.0,0.0,0.0,0.0
"['pressure_Node_23__(54.161, 57.92]', 'pressure_Node_10__(55.06, 58.584]']",leak_label__1.0,0.0,0.0,-1.0,0.0
"['pressure_Node_23__(54.161, 57.92]', 'pressure_Node_10__(58.584, 62.108]']",leak_label__1.0,0.122,1.0,0.638,0.122
"['pressure_Node_23__(54.161, 57.92]', 'pressure_Node_10__(62.108, 65.631]']",leak_label__1.0,0.051,1.0,0.591,0.051
"['pressure_Node_23__(57.92, 61.679]', 'pressure_Node_10__(55.06, 58.584]']",leak_label__1.0,0.0,0.0,-1.0,0.001
"['pressure_Node_23__(54.161, 57.92]', 'pressure_Node_6__(61.144, 63.847]']",leak_label__1.0,0.162,1.0,0.668,0.162
"['pressure_Node_23__(54.161, 57.92]', 'pressure_Node_6__(63.847, 66.549]']",leak_label__1.0,0.005,1.0,0.563,0.005
"['pressure_Node_9__(58.899, 62.32]', 'pressure_Node_27__(48.927, 53.924]']",leak_label__1.0,0.155,1.0,0.663,0.155
"['pressure_Node_9__(58.899, 62.32]', 'pressure_Node_26__(48.779, 53.813]']",leak_label__1.0,0.151,1.0,0.659,0.151
"['pressure_Node_9__(55.478, 58.899]', 'pressure_Node_18__(65.179, 67.311]']",leak_label__1.0,0.002,1.0,0.562,0.002
"['pressure_Node_9__(55.478, 58.899]', 'pressure_Node_30__(51.42, 57.245]']",leak_label__1.0,0.0,0.0,-1.0,0.001
"['pressure_Node_9__(58.899, 62.32]', 'pressure_Node_30__(45.594, 51.42]']",leak_label__1.0,0.114,1.0,0.633,0.114
"['pressure_Node_9__(58.899, 62.32]', 'pressure_Node_30__(51.42, 57.245]']",leak_label__1.0,0.0,0.0,-1.0,0.018
"['pressure_Node_9__(62.32, 65.742]', 'pressure_Node_30__(45.594, 51.42]']",leak_label__1.0,0.058,1.0,0.595,0.058
"['pressure_Node_9__(58.899, 62.32]', 'pressure_Node_31__(46.621, 52.19]']",leak_label__1.0,0.131,1.0,0.645,0.131
"['pressure_Node_9__(62.32, 65.742]', 'pressure_Node_31__(46.621, 52.19]']",leak_label__1.0,0.045,1.0,0.587,0.045
"['pressure_Node_9__(55.478, 58.899]', 'pressure_Node_19__(66.08, 67.81]']",leak_label__1.0,0.002,1.0,0.561,0.002
"['pressure_Node_9__(55.478, 58.899]', 'pressure_Node_2__(69.618, 69.734]']",leak_label__1.0,0.001,1.0,0.561,0.001
"['pressure_Node_9__(58.899, 62.32]', 'pressure_Node_28__(17.09, 25.792]']",leak_label__1.0,0.177,1.0,0.681,0.177
"['pressure_Node_9__(62.32, 65.742]', 'pressure_Node_28__(17.09, 25.792]']",leak_label__1.0,0.071,1.0,0.603,0.071
"['pressure_Node_9__(55.478, 58.899]', 'pressure_Node_29__(17.549, 26.166]']",leak_label__1.0,0.042,1.0,0.585,0.042
"['pressure_Node_9__(58.899, 62.32]', 'pressure_Node_29__(17.549, 26.166]']",leak_label__1.0,0.177,1.0,0.681,0.177
"['pressure_Node_9__(62.32, 65.742]', 'pressure_Node_29__(17.549, 26.166]']",leak_label__1.0,0.037,1.0,0.582,0.037
"['pressure_Node_9__(62.32, 65.742]', 'pressure_Node_29__(26.166, 34.733]']",leak_label__1.0,0.074,1.0,0.605,0.074
"['pressure_Node_9__(55.478, 58.899]', 'pressure_Node_3__(65.578, 66.929]']",leak_label__1.0,0.001,1.0,0.561,0.001
"['pressure_Node_9__(55.478, 58.899]', 'pressure_Node_4__(63.722, 65.623]']",leak_label__1.0,0.001,1.0,0.561,0.001
"['pressure_Node_9__(55.478, 58.899]', 'pressure_Node_10__(55.06, 58.584]']",leak_label__1.0,0.04,0.98,0.575,0.041
"['pressure_Node_9__(55.478, 58.899]', 'pressure_Node_6__(55.74, 58.442]']",leak_label__1.0,0.012,1.0,0.567,0.012
"['pressure_Node_9__(55.478, 58.899]', 'pressure_Node_6__(58.442, 61.144]']",leak_label__1.0,0.032,0.961,0.561,0.034
"['pressure_Node_27__(48.927, 53.924]', 'pressure_Node_32__(53.082, 58.355]']",leak_label__1.0,0.0,0.222,-0.495,0.001
"['pressure_Node_27__(53.924, 58.92]', 'pressure_Node_32__(53.082, 58.355]']",leak_label__1.0,0.078,0.689,0.408,0.113
"['pressure_Node_27__(48.927, 53.924]', 'pressure_Node_26__(48.779, 53.813]']",leak_label__1.0,0.166,0.996,0.67,0.167
"['pressure_Node_27__(48.927, 53.924]', 'pressure_Node_18__(65.179, 67.311]']",leak_label__1.0,0.0,0.0,0.0,0.0
"['pressure_Node_27__(53.924, 58.92]', 'pressure_Node_18__(65.179, 67.311]']",leak_label__1.0,0.035,1.0,0.58,0.035
"['pressure_Node_27__(48.927, 53.924]', 'pressure_Node_30__(45.594, 51.42]']",leak_label__1.0,0.13,1.0,0.644,0.13
"['pressure_Node_27__(48.927, 53.924]', 'pressure_Node_30__(51.42, 57.245]']",leak_label__1.0,0.0,0.2,-0.545,0.001
"['pressure_Node_27__(53.924, 58.92]', 'pressure_Node_30__(45.594, 51.42]']",leak_label__1.0,0.043,1.0,0.585,0.043
"['pressure_Node_27__(53.924, 58.92]', 'pressure_Node_30__(51.42, 57.245]']",leak_label__1.0,0.048,0.727,0.423,0.066
"['pressure_Node_27__(48.927, 53.924]', 'pressure_Node_24__(55.496, 60.005]']",leak_label__1.0,0.0,0.308,-0.3,0.001
"['pressure_Node_27__(53.924, 58.92]', 'pressure_Node_24__(55.496, 60.005]']",leak_label__1.0,0.078,0.655,0.373,0.119
"['pressure_Node_27__(53.924, 58.92]', 'pressure_Node_25__(53.888, 58.9]']",leak_label__1.0,0.084,0.675,0.398,0.124
"['pressure_Node_27__(48.927, 53.924]', 'pressure_Node_31__(46.621, 52.19]']",leak_label__1.0,0.147,1.0,0.657,0.147
"['pressure_Node_27__(48.927, 53.924]', 'pressure_Node_31__(52.19, 57.759]']",leak_label__1.0,0.0,0.2,-0.545,0.001
"['pressure_Node_27__(53.924, 58.92]', 'pressure_Node_31__(46.621, 52.19]']",leak_label__1.0,0.03,1.0,0.577,0.03
"['pressure_Node_27__(53.924, 58.92]', 'pressure_Node_31__(52.19, 57.759]']",leak_label__1.0,0.062,0.713,0.42,0.087
"['pressure_Node_27__(48.927, 53.924]', 'pressure_Node_19__(64.35, 66.08]']",leak_label__1.0,0.054,1.0,0.593,0.054
"['pressure_Node_27__(48.927, 53.924]', 'pressure_Node_2__(69.502, 69.618]']",leak_label__1.0,0.127,0.993,0.639,0.128
"['pressure_Node_27__(48.927, 53.924]', 'pressure_Node_2__(69.618, 69.734]']",leak_label__1.0,0.044,1.0,0.586,0.044
"['pressure_Node_27__(53.924, 58.92]', 'pressure_Node_2__(69.502, 69.618]']",leak_label__1.0,0.005,0.397,-0.099,0.014
"['pressure_Node_27__(53.924, 58.92]', 'pressure_Node_2__(69.618, 69.734]']",leak_label__1.0,0.065,0.643,0.352,0.101
"['pressure_Node_27__(48.927, 53.924]', 'pressure_Node_14__(53.863, 57.637]']",leak_label__1.0,0.1,0.991,0.619,0.101
"['pressure_Node_27__(48.927, 53.924]', 'pressure_Node_14__(57.637, 61.411]']",leak_label__1.0,0.071,1.0,0.603,0.071
"['pressure_Node_27__(53.924, 58.92]', 'pressure_Node_14__(57.637, 61.411]']",leak_label__1.0,0.052,0.606,0.3,0.085
"['pressure_Node_27__(48.927, 53.924]', 'pressure_Node_28__(17.09, 25.792]']",leak_label__1.0,0.171,1.0,0.676,0.171
"['pressure_Node_27__(53.924, 58.92]', 'pressure_Node_28__(17.09, 25.792]']",leak_label__1.0,0.055,1.0,0.593,0.055
"['pressure_Node_27__(48.927, 53.924]', 'pressure_Node_29__(17.549, 26.166]']",leak_label__1.0,0.171,1.0,0.676,0.171
"['pressure_Node_27__(53.924, 58.92]', 'pressure_Node_29__(17.549, 26.166]']",leak_label__1.0,0.021,1.0,0.572,0.021
"['pressure_Node_27__(53.924, 58.92]', 'pressure_Node_29__(26.166, 34.733]']",leak_label__1.0,0.068,1.0,0.601,0.068
"['pressure_Node_27__(58.92, 63.917]', 'pressure_Node_29__(26.166, 34.733]']",leak_label__1.0,0.095,1.0,0.619,0.095
"['pressure_Node_27__(48.927, 53.924]', 'pressure_Node_15__(53.593, 57.434]']",leak_label__1.0,0.105,0.991,0.623,0.106
"['pressure_Node_27__(48.927, 53.924]', 'pressure_Node_15__(57.434, 61.274]']",leak_label__1.0,0.066,1.0,0.6,0.066
"['pressure_Node_27__(53.924, 58.92]', 'pressure_Node_15__(53.593, 57.434]']",leak_label__1.0,0.003,0.212,-0.52,0.012
"['pressure_Node_27__(53.924, 58.92]', 'pressure_Node_15__(57.434, 61.274]']",leak_label__1.0,0.055,0.61,0.307,0.089
"['pressure_Node_27__(48.927, 53.924]', 'pressure_Node_3__(64.226, 65.578]']",leak_label__1.0,0.13,0.993,0.641,0.131
"['pressure_Node_27__(48.927, 53.924]', 'pressure_Node_3__(65.578, 66.929]']",leak_label__1.0,0.041,1.0,0.584,0.041
"['pressure_Node_27__(53.924, 58.92]', 'pressure_Node_3__(64.226, 65.578]']",leak_label__1.0,0.005,0.416,-0.055,0.013
"['pressure_Node_27__(53.924, 58.92]', 'pressure_Node_3__(65.578, 66.929]']",leak_label__1.0,0.066,0.642,0.351,0.103
"['pressure_Node_27__(48.927, 53.924]', 'pressure_Node_1__(-0.000333, 0.0]']",leak_label__1.0,0.171,0.995,0.674,0.172
"['pressure_Node_27__(53.924, 58.92]', 'pressure_Node_1__(-0.000333, 0.0]']",leak_label__1.0,0.095,0.682,0.412,0.139
"['pressure_Node_27__(48.927, 53.924]', 'pressure_Node_17__(59.305, 62.581]']",leak_label__1.0,0.07,1.0,0.603,0.07
"['pressure_Node_27__(48.927, 53.924]', 'pressure_Node_17__(62.581, 65.856]']",leak_label__1.0,0.0,0.0,0.0,0.0
"['pressure_Node_27__(53.924, 58.92]', 'pressure_Node_17__(62.581, 65.856]']",leak_label__1.0,0.037,1.0,0.582,0.037
"['pressure_Node_27__(48.927, 53.924]', 'pressure_Node_16__(57.444, 61.289]']",leak_label__1.0,0.062,1.0,0.598,0.062
"['pressure_Node_27__(53.924, 58.92]', 'pressure_Node_16__(57.444, 61.289]']",leak_label__1.0,0.06,0.626,0.328,0.095
"['pressure_Node_27__(48.927, 53.924]', 'pressure_Node_4__(61.821, 63.722]']",leak_label__1.0,0.107,0.992,0.624,0.108
"['pressure_Node_27__(48.927, 53.924]', 'pressure_Node_4__(63.722, 65.623]']",leak_label__1.0,0.064,1.0,0.598,0.064
"['pressure_Node_27__(53.924, 58.92]', 'pressure_Node_4__(63.722, 65.623]']",leak_label__1.0,0.055,0.646,0.349,0.086
"['pressure_Node_27__(48.927, 53.924]', 'pressure_Node_13__(64.26, 69.068]']",leak_label__1.0,0.0,0.0,0.0,0.0
"['pressure_Node_27__(53.924, 58.92]', 'pressure_Node_13__(64.26, 69.068]']",leak_label__1.0,0.02,1.0,0.572,0.02
"['pressure_Node_27__(48.927, 53.924]', 'pressure_Node_5__(60.14, 62.439]']",leak_label__1.0,0.064,0.986,0.593,0.065
"['pressure_Node_27__(48.927, 53.924]', 'pressure_Node_5__(62.439, 64.738]']",leak_label__1.0,0.107,1.0,0.627,0.107
"['pressure_Node_27__(53.924, 58.92]', 'pressure_Node_5__(62.439, 64.738]']",leak_label__1.0,0.04,0.532,0.188,0.076
"['pressure_Node_27__(48.927, 53.924]', 'pressure_Node_7__(60.85, 63.645]']",leak_label__1.0,0.147,1.0,0.657,0.147
"['pressure_Node_27__(53.924, 58.92]', 'pressure_Node_7__(60.85, 63.645]']",leak_label__1.0,0.021,0.346,-0.225,0.06
"['pressure_Node_27__(48.927, 53.924]', 'pressure_Node_10__(55.06, 58.584]']",leak_label__1.0,0.0,0.0,-1.0,0.001
"['pressure_Node_27__(48.927, 53.924]', 'pressure_Node_6__(58.442, 61.144]']",leak_label__1.0,0.031,0.972,0.566,0.032
"['pressure_Node_27__(48.927, 53.924]', 'pressure_Node_6__(61.144, 63.847]']",leak_label__1.0,0.14,1.0,0.651,0.14
"['pressure_Node_27__(53.924, 58.92]', 'pressure_Node_6__(55.74, 58.442]']",leak_label__1.0,0.004,1.0,0.563,0.004
"['pressure_Node_27__(53.924, 58.92]', 'pressure_Node_6__(61.144, 63.847]']",leak_label__1.0,0.025,0.388,-0.125,0.063
"['pressure_Node_32__(53.082, 58.355]', 'pressure_Node_18__(65.179, 67.311]']",leak_label__1.0,0.043,1.0,0.586,0.043
"['pressure_Node_32__(53.082, 58.355]', 'pressure_Node_30__(45.594, 51.42]']",leak_label__1.0,0.029,1.0,0.577,0.029
"['pressure_Node_32__(53.082, 58.355]', 'pressure_Node_30__(51.42, 57.245]']",leak_label__1.0,0.057,0.75,0.448,0.076
"['pressure_Node_32__(53.082, 58.355]', 'pressure_Node_31__(46.621, 52.19]']",leak_label__1.0,0.015,1.0,0.569,0.015
"['pressure_Node_32__(53.082, 58.355]', 'pressure_Node_2__(69.502, 69.618]']",leak_label__1.0,0.002,0.215,-0.514,0.011
"['pressure_Node_32__(53.082, 58.355]', 'pressure_Node_2__(69.618, 69.734]']",leak_label__1.0,0.051,0.654,0.356,0.078
"['pressure_Node_32__(53.082, 58.355]', 'pressure_Node_14__(57.637, 61.411]']",leak_label__1.0,0.037,0.607,0.293,0.062
"['pressure_Node_32__(53.082, 58.355]', 'pressure_Node_28__(17.09, 25.792]']",leak_label__1.0,0.041,1.0,0.584,0.041
"['pressure_Node_32__(53.082, 58.355]', 'pressure_Node_29__(26.166, 34.733]']",leak_label__1.0,0.076,1.0,0.607,0.076
"['pressure_Node_32__(58.355, 63.629]', 'pressure_Node_29__(17.549, 26.166]']",leak_label__1.0,0.0,0.0,0.0,0.0
"['pressure_Node_32__(58.355, 63.629]', 'pressure_Node_29__(26.166, 34.733]']",leak_label__1.0,0.087,1.0,0.614,0.087
"['pressure_Node_32__(53.082, 58.355]', 'pressure_Node_3__(64.226, 65.578]']",leak_label__1.0,0.002,0.228,-0.485,0.011
"['pressure_Node_32__(53.082, 58.355]', 'pressure_Node_3__(65.578, 66.929]']",leak_label__1.0,0.052,0.653,0.354,0.08
"['pressure_Node_32__(53.082, 58.355]', 'pressure_Node_4__(63.722, 65.623]']",leak_label__1.0,0.041,0.661,0.357,0.062
"['pressure_Node_32__(53.082, 58.355]', 'pressure_Node_13__(64.26, 69.068]']",leak_label__1.0,0.028,1.0,0.577,0.028
"['pressure_Node_32__(53.082, 58.355]', 'pressure_Node_5__(62.439, 64.738]']",leak_label__1.0,0.026,0.499,0.126,0.053
"['pressure_Node_26__(48.779, 53.813]', 'pressure_Node_18__(63.046, 65.179]']",leak_label__1.0,0.07,1.0,0.602,0.07
"['pressure_Node_26__(48.779, 53.813]', 'pressure_Node_18__(65.179, 67.311]']",leak_label__1.0,0.0,0.0,0.0,0.0
"['pressure_Node_26__(48.779, 53.813]', 'pressure_Node_30__(45.594, 51.42]']",leak_label__1.0,0.137,1.0,0.649,0.137
"['pressure_Node_26__(48.779, 53.813]', 'pressure_Node_30__(51.42, 57.245]']",leak_label__1.0,0.0,0.188,-0.574,0.001
"['pressure_Node_26__(53.813, 58.847]', 'pressure_Node_30__(45.594, 51.42]']",leak_label__1.0,0.036,1.0,0.581,0.036
"['pressure_Node_26__(53.813, 58.847]', 'pressure_Node_30__(51.42, 57.245]']",leak_label__1.0,0.053,0.743,0.439,0.071
"['pressure_Node_26__(48.779, 53.813]', 'pressure_Node_31__(46.621, 52.19]']",leak_label__1.0,0.153,1.0,0.662,0.153
"['pressure_Node_26__(48.779, 53.813]', 'pressure_Node_31__(52.19, 57.759]']",leak_label__1.0,0.0,0.188,-0.574,0.001
"['pressure_Node_26__(53.813, 58.847]', 'pressure_Node_31__(46.621, 52.19]']",leak_label__1.0,0.023,1.0,0.573,0.023
"['pressure_Node_26__(48.779, 53.813]', 'pressure_Node_2__(69.502, 69.618]']",leak_label__1.0,0.122,0.994,0.636,0.123
"['pressure_Node_26__(48.779, 53.813]', 'pressure_Node_2__(69.618, 69.734]']",leak_label__1.0,0.051,1.0,0.59,0.051
"['pressure_Node_26__(48.779, 53.813]', 'pressure_Node_14__(53.863, 57.637]']",leak_label__1.0,0.095,0.992,0.616,0.096
"['pressure_Node_26__(48.779, 53.813]', 'pressure_Node_14__(57.637, 61.411]']",leak_label__1.0,0.078,1.0,0.607,0.078
"['pressure_Node_26__(48.779, 53.813]', 'pressure_Node_28__(17.09, 25.792]']",leak_label__1.0,0.173,1.0,0.677,0.173
"['pressure_Node_26__(53.813, 58.847]', 'pressure_Node_28__(17.09, 25.792]']",leak_label__1.0,0.049,1.0,0.589,0.049
"['pressure_Node_26__(48.779, 53.813]', 'pressure_Node_29__(17.549, 26.166]']",leak_label__1.0,0.173,1.0,0.677,0.173
"['pressure_Node_26__(48.779, 53.813]', 'pressure_Node_29__(26.166, 34.733]']",leak_label__1.0,0.0,1.0,0.56,0.0
"['pressure_Node_26__(53.813, 58.847]', 'pressure_Node_29__(26.166, 34.733]']",leak_label__1.0,0.073,1.0,0.604,0.073
"['pressure_Node_26__(48.779, 53.813]', 'pressure_Node_15__(53.593, 57.434]']",leak_label__1.0,0.101,0.993,0.62,0.101
"['pressure_Node_26__(48.779, 53.813]', 'pressure_Node_15__(57.434, 61.274]']",leak_label__1.0,0.072,1.0,0.604,0.072
"['pressure_Node_26__(48.779, 53.813]', 'pressure_Node_3__(64.226, 65.578]']",leak_label__1.0,0.125,0.994,0.638,0.126
"['pressure_Node_26__(48.779, 53.813]', 'pressure_Node_3__(65.578, 66.929]']",leak_label__1.0,0.048,1.0,0.588,0.048
"['pressure_Node_26__(48.779, 53.813]', 'pressure_Node_1__(-0.000333, 0.0]']",leak_label__1.0,0.173,0.996,0.676,0.174
"['pressure_Node_26__(48.779, 53.813]', 'pressure_Node_17__(59.305, 62.581]']",leak_label__1.0,0.077,1.0,0.607,0.077
"['pressure_Node_26__(48.779, 53.813]', 'pressure_Node_16__(57.444, 61.289]']",leak_label__1.0,0.069,1.0,0.602,0.069
"['pressure_Node_26__(48.779, 53.813]', 'pressure_Node_4__(61.821, 63.722]']",leak_label__1.0,0.102,0.993,0.621,0.103
"['pressure_Node_26__(48.779, 53.813]', 'pressure_Node_4__(63.722, 65.623]']",leak_label__1.0,0.07,1.0,0.603,0.07
"['pressure_Node_26__(48.779, 53.813]', 'pressure_Node_5__(60.14, 62.439]']",leak_label__1.0,0.06,0.988,0.59,0.06
"['pressure_Node_26__(48.779, 53.813]', 'pressure_Node_5__(64.738, 67.036]']",leak_label__1.0,0.0,0.0,0.0,0.0
"['pressure_Node_26__(48.779, 53.813]', 'pressure_Node_7__(60.85, 63.645]']",leak_label__1.0,0.153,1.0,0.662,0.153
"['pressure_Node_26__(48.779, 53.813]', 'pressure_Node_10__(55.06, 58.584]']",leak_label__1.0,0.0,0.0,-1.0,0.001
"['pressure_Node_26__(48.779, 53.813]', 'pressure_Node_10__(62.108, 65.631]']",leak_label__1.0,0.029,1.0,0.577,0.029
"['pressure_Node_26__(48.779, 53.813]', 'pressure_Node_6__(58.442, 61.144]']",leak_label__1.0,0.026,0.973,0.563,0.027
"['pressure_Node_26__(48.779, 53.813]', 'pressure_Node_6__(61.144, 63.847]']",leak_label__1.0,0.146,1.0,0.656,0.146
"['pressure_Node_26__(48.779, 53.813]', 'pressure_Node_6__(63.847, 66.549]']",leak_label__1.0,0.0,0.0,0.0,0.0
"['pressure_Node_18__(63.046, 65.179]', 'pressure_Node_30__(45.594, 51.42]']",leak_label__1.0,0.106,1.0,0.627,0.106
"['pressure_Node_18__(65.179, 67.311]', 'pressure_Node_30__(45.594, 51.42]']",leak_label__1.0,0.0,0.0,0.0,0.0
"['pressure_Node_18__(65.179, 67.311]', 'pressure_Node_30__(51.42, 57.245]']",leak_label__1.0,0.075,1.0,0.606,0.075
"['pressure_Node_18__(65.179, 67.311]', 'pressure_Node_24__(55.496, 60.005]']",leak_label__1.0,0.043,1.0,0.586,0.043
"['pressure_Node_18__(65.179, 67.311]', 'pressure_Node_25__(53.888, 58.9]']",leak_label__1.0,0.04,1.0,0.584,0.04
"['pressure_Node_18__(63.046, 65.179]', 'pressure_Node_31__(46.621, 52.19]']",leak_label__1.0,0.093,1.0,0.617,0.093
"['pressure_Node_18__(65.179, 67.311]', 'pressure_Node_31__(52.19, 57.759]']",leak_label__1.0,0.058,1.0,0.595,0.058
"['pressure_Node_18__(65.179, 67.311]', 'pressure_Node_19__(66.08, 67.81]']",leak_label__1.0,0.075,0.235,-0.562,0.318
"['pressure_Node_18__(65.179, 67.311]', 'pressure_Node_2__(69.618, 69.734]']",leak_label__1.0,0.011,1.0,0.567,0.011
"['pressure_Node_18__(65.179, 67.311]', 'pressure_Node_2__(69.734, 69.851]']",leak_label__1.0,0.069,0.222,-0.586,0.309
"['pressure_Node_18__(65.179, 67.311]', 'pressure_Node_14__(57.637, 61.411]']",leak_label__1.0,0.002,0.6,0.268,0.004
"['pressure_Node_18__(63.046, 65.179]', 'pressure_Node_28__(17.09, 25.792]']",leak_label__1.0,0.116,1.0,0.634,0.116
"['pressure_Node_18__(65.179, 67.311]', 'pressure_Node_28__(17.09, 25.792]']",leak_label__1.0,0.002,1.0,0.561,0.002
"['pressure_Node_18__(63.046, 65.179]', 'pressure_Node_29__(17.549, 26.166]']",leak_label__1.0,0.084,1.0,0.612,0.084
"['pressure_Node_18__(63.046, 65.179]', 'pressure_Node_29__(26.166, 34.733]']",leak_label__1.0,0.033,1.0,0.58,0.033
"['pressure_Node_18__(65.179, 67.311]', 'pressure_Node_29__(17.549, 26.166]']",leak_label__1.0,0.0,0.0,0.0,0.0
"['pressure_Node_18__(65.179, 67.311]', 'pressure_Node_29__(26.166, 34.733]']",leak_label__1.0,0.077,1.0,0.607,0.077
