antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,score
"frozenset({'flow_Link_29_flow_Link_29_bin0', 'flow_Link_32_flow_Link_32_bin4', 'flow_Link_11_flow_Link_11_bin0', 'flow_Link_30_flow_Link_30_bin4'})",frozenset({'leak_label=0.0'}),0.39771689497716894,0.5602739726027397,0.39771689497716894,1.0,1.7848410757946211,1.0,0.1748864702570839,inf,0.7300985595147841,0.7098614506927465,1.0,0.8549307253463733,1.397716894977169
"frozenset({'flow_Link_29_flow_Link_29_bin0', 'flow_Link_11_flow_Link_11_bin0', 'flow_Link_30_flow_Link_30_bin4'})","frozenset({'flow_Link_32_flow_Link_32_bin4', 'leak_label=0.0'})",0.39771689497716894,0.5602739726027397,0.39771689497716894,1.0,1.7848410757946211,1.0,0.1748864702570839,inf,0.7300985595147841,0.7098614506927465,1.0,0.8549307253463733,1.397716894977169
"frozenset({'flow_Link_11_flow_Link_11_bin0', 'flow_Link_30_flow_Link_30_bin4'})","frozenset({'flow_Link_29_flow_Link_29_bin0', 'leak_label=0.0'})",0.4003995433789954,0.5575913242009133,0.39771689497716894,0.9933000712758375,1.7814123501640569,1.0,0.17445758337503386,66.03184810065126,0.731566579470385,0.7098614506927465,0.9848557926400043,0.8532883814256145,1.3910169662530065
"frozenset({'flow_Link_32_flow_Link_32_bin4', 'flow_Link_11_flow_Link_11_bin0', 'flow_Link_30_flow_Link_30_bin4'})","frozenset({'flow_Link_29_flow_Link_29_bin0', 'leak_label=0.0'})",0.4003995433789954,0.5575913242009133,0.39771689497716894,0.9933000712758375,1.7814123501640569,1.0,0.17445758337503386,66.03184810065126,0.731566579470385,0.7098614506927465,0.9848557926400043,0.8532883814256145,1.3910169662530065
"frozenset({'flow_Link_11_flow_Link_11_bin0', 'flow_Link_30_flow_Link_30_bin4'})","frozenset({'flow_Link_29_flow_Link_29_bin0', 'flow_Link_32_flow_Link_32_bin4', 'leak_label=0.0'})",0.4003995433789954,0.5575913242009133,0.39771689497716894,0.9933000712758375,1.7814123501640569,1.0,0.17445758337503386,66.03184810065126,0.731566579470385,0.7098614506927465,0.9848557926400043,0.8532883814256145,1.3910169662530065
frozenset({'flow_Link_30_flow_Link_30_bin4'}),"frozenset({'flow_Link_32_flow_Link_32_bin4', 'leak_label=0.0'})",0.41215753424657536,0.5602739726027397,0.4003995433789954,0.9714720952776623,1.7339232996398375,1.0,0.1694784043285169,15.413891474930148,0.7200453275293942,0.699960087806825,0.935123456550447,0.8430608235149517,1.3718716386566578
frozenset({'flow_Link_30_flow_Link_30_bin4'}),"frozenset({'leak_label=0.0', 'flow_Link_11_flow_Link_11_bin0'})",0.41215753424657536,0.5602739726027397,0.4003995433789954,0.9714720952776623,1.7339232996398375,1.0,0.1694784043285169,15.413891474930148,0.7200453275293942,0.699960087806825,0.935123456550447,0.8430608235149517,1.3718716386566578
"frozenset({'flow_Link_32_flow_Link_32_bin4', 'flow_Link_30_flow_Link_30_bin4'})","frozenset({'leak_label=0.0', 'flow_Link_11_flow_Link_11_bin0'})",0.41215753424657536,0.5602739726027397,0.4003995433789954,0.9714720952776623,1.7339232996398375,1.0,0.1694784043285169,15.413891474930148,0.7200453275293942,0.699960087806825,0.935123456550447,0.8430608235149517,1.3718716386566578
frozenset({'flow_Link_30_flow_Link_30_bin4'}),"frozenset({'flow_Link_32_flow_Link_32_bin4', 'leak_label=0.0', 'flow_Link_11_flow_Link_11_bin0'})",0.41215753424657536,0.5602739726027397,0.4003995433789954,0.9714720952776623,1.7339232996398375,1.0,0.1694784043285169,15.413891474930148,0.7200453275293942,0.699960087806825,0.935123456550447,0.8430608235149517,1.3718716386566578
frozenset({'flow_Link_30_flow_Link_30_bin4'}),frozenset({'leak_label=0.0'}),0.41215753424657536,0.5602739726027397,0.4003995433789954,0.9714720952776623,1.7339232996398375,1.0,0.1694784043285169,15.413891474930148,0.7200453275293942,0.699960087806825,0.935123456550447,0.8430608235149517,1.3718716386566578
"frozenset({'flow_Link_32_flow_Link_32_bin4', 'flow_Link_30_flow_Link_30_bin4'})",frozenset({'leak_label=0.0'}),0.41215753424657536,0.5602739726027397,0.4003995433789954,0.9714720952776623,1.7339232996398375,1.0,0.1694784043285169,15.413891474930148,0.7200453275293942,0.699960087806825,0.935123456550447,0.8430608235149517,1.3718716386566578
"frozenset({'flow_Link_29_flow_Link_29_bin0', 'flow_Link_32_flow_Link_32_bin4', 'flow_Link_30_flow_Link_30_bin4'})","frozenset({'leak_label=0.0', 'flow_Link_11_flow_Link_11_bin0'})",0.40947488584474884,0.5602739726027397,0.39771689497716894,0.9712851965430722,1.733589715101327,1.0,0.16829877400387816,15.313565633727896,0.7165863643758338,0.6952704051087609,0.9346984220449929,0.8405733236179094,1.3690020915202412
"frozenset({'flow_Link_29_flow_Link_29_bin0', 'flow_Link_32_flow_Link_32_bin4', 'flow_Link_30_flow_Link_30_bin4'})",frozenset({'leak_label=0.0'}),0.40947488584474884,0.5602739726027397,0.39771689497716894,0.9712851965430722,1.733589715101327,1.0,0.16829877400387816,15.313565633727896,0.7165863643758338,0.6952704051087609,0.9346984220449929,0.8405733236179094,1.3690020915202412
"frozenset({'flow_Link_29_flow_Link_29_bin0', 'flow_Link_30_flow_Link_30_bin4'})","frozenset({'flow_Link_32_flow_Link_32_bin4', 'leak_label=0.0', 'flow_Link_11_flow_Link_11_bin0'})",0.40947488584474884,0.5602739726027397,0.39771689497716894,0.9712851965430722,1.733589715101327,1.0,0.16829877400387816,15.313565633727896,0.7165863643758338,0.6952704051087609,0.9346984220449929,0.8405733236179094,1.3690020915202412
"frozenset({'flow_Link_29_flow_Link_29_bin0', 'flow_Link_30_flow_Link_30_bin4'})","frozenset({'flow_Link_32_flow_Link_32_bin4', 'leak_label=0.0'})",0.40947488584474884,0.5602739726027397,0.39771689497716894,0.9712851965430722,1.733589715101327,1.0,0.16829877400387816,15.313565633727896,0.7165863643758338,0.6952704051087609,0.9346984220449929,0.8405733236179094,1.3690020915202412
"frozenset({'flow_Link_29_flow_Link_29_bin0', 'flow_Link_30_flow_Link_30_bin4'})","frozenset({'leak_label=0.0', 'flow_Link_11_flow_Link_11_bin0'})",0.40947488584474884,0.5602739726027397,0.39771689497716894,0.9712851965430722,1.733589715101327,1.0,0.16829877400387816,15.313565633727896,0.7165863643758338,0.6952704051087609,0.9346984220449929,0.8405733236179094,1.3690020915202412
"frozenset({'flow_Link_29_flow_Link_29_bin0', 'flow_Link_30_flow_Link_30_bin4'})",frozenset({'leak_label=0.0'}),0.40947488584474884,0.5602739726027397,0.39771689497716894,0.9712851965430722,1.733589715101327,1.0,0.16829877400387816,15.313565633727896,0.7165863643758338,0.6952704051087609,0.9346984220449929,0.8405733236179094,1.3690020915202412
frozenset({'flow_Link_30_flow_Link_30_bin4'}),"frozenset({'flow_Link_29_flow_Link_29_bin0', 'leak_label=0.0'})",0.41215753424657536,0.5575913242009133,0.39771689497716894,0.9649633014817892,1.730592388367381,1.0,0.16790142967723773,12.627008094645076,0.7181569995147388,0.6952704051087606,0.9208046757787314,0.8391199965285904,1.362680196458958
"frozenset({'flow_Link_32_flow_Link_32_bin4', 'flow_Link_30_flow_Link_30_bin4'})","frozenset({'flow_Link_29_flow_Link_29_bin0', 'leak_label=0.0'})",0.41215753424657536,0.5575913242009133,0.39771689497716894,0.9649633014817892,1.730592388367381,1.0,0.16790142967723773,12.627008094645076,0.7181569995147388,0.6952704051087606,0.9208046757787314,0.8391199965285904,1.362680196458958
frozenset({'flow_Link_30_flow_Link_30_bin4'}),"frozenset({'flow_Link_29_flow_Link_29_bin0', 'flow_Link_32_flow_Link_32_bin4', 'leak_label=0.0'})",0.41215753424657536,0.5575913242009133,0.39771689497716894,0.9649633014817892,1.730592388367381,1.0,0.16790142967723773,12.627008094645076,0.7181569995147388,0.6952704051087606,0.9208046757787314,0.8391199965285904,1.362680196458958
frozenset({'flow_Link_30_flow_Link_30_bin4'}),"frozenset({'flow_Link_29_flow_Link_29_bin0', 'leak_label=0.0', 'flow_Link_11_flow_Link_11_bin0'})",0.41215753424657536,0.5575913242009133,0.39771689497716894,0.9649633014817892,1.730592388367381,1.0,0.16790142967723773,12.627008094645076,0.7181569995147388,0.6952704051087606,0.9208046757787314,0.8391199965285904,1.362680196458958
"frozenset({'flow_Link_32_flow_Link_32_bin4', 'flow_Link_30_flow_Link_30_bin4'})","frozenset({'flow_Link_29_flow_Link_29_bin0', 'leak_label=0.0', 'flow_Link_11_flow_Link_11_bin0'})",0.41215753424657536,0.5575913242009133,0.39771689497716894,0.9649633014817892,1.730592388367381,1.0,0.16790142967723773,12.627008094645076,0.7181569995147388,0.6952704051087606,0.9208046757787314,0.8391199965285904,1.362680196458958
frozenset({'flow_Link_30_flow_Link_30_bin4'}),"frozenset({'flow_Link_29_flow_Link_29_bin0', 'flow_Link_32_flow_Link_32_bin4', 'leak_label=0.0', 'flow_Link_11_flow_Link_11_bin0'})",0.41215753424657536,0.5575913242009133,0.39771689497716894,0.9649633014817892,1.730592388367381,1.0,0.16790142967723773,12.627008094645076,0.7181569995147388,0.6952704051087606,0.9208046757787314,0.8391199965285904,1.362680196458958
"frozenset({'flow_Link_32_flow_Link_32_bin4', 'flow_Link_23_flow_Link_23_bin1', 'flow_Link_11_flow_Link_11_bin0'})","frozenset({'flow_Link_29_flow_Link_29_bin0', 'leak_label=0.0', 'flow_Link_30_flow_Link_30_bin4'})",0.34377853881278536,0.39771689497716894,0.34377853881278536,1.0,2.51435132032147,1.0,0.2070520057963762,inf,0.9178046446899192,0.8643800229621125,1.0,0.9321900114810562,1.3437785388127854
"frozenset({'flow_Link_23_flow_Link_23_bin1', 'flow_Link_11_flow_Link_11_bin0'})","frozenset({'leak_label=0.0', 'flow_Link_30_flow_Link_30_bin4'})",0.34377853881278536,0.4003995433789954,0.34377853881278536,1.0,2.497505345687812,1.0,0.20612976884864784,inf,0.9137166217274072,0.8585887384176765,1.0,0.9292943692088382,1.3437785388127854
"frozenset({'flow_Link_23_flow_Link_23_bin1', 'flow_Link_11_flow_Link_11_bin0'})","frozenset({'flow_Link_29_flow_Link_29_bin0', 'flow_Link_32_flow_Link_32_bin4', 'leak_label=0.0'})",0.34377853881278536,0.5575913242009133,0.34377853881278536,1.0,1.7934281912171153,1.0,0.1520906081243093,inf,0.6741758719666,0.6165421230422766,1.0,0.8082710615211383,1.3437785388127854
"frozenset({'flow_Link_23_flow_Link_23_bin1', 'flow_Link_11_flow_Link_11_bin0', 'flow_Link_30_flow_Link_30_bin4'})","frozenset({'flow_Link_29_flow_Link_29_bin0', 'leak_label=0.0'})",0.34377853881278536,0.5575913242009133,0.34377853881278536,1.0,1.7934281912171153,1.0,0.1520906081243093,inf,0.6741758719666,0.6165421230422766,1.0,0.8082710615211383,1.3437785388127854
"frozenset({'flow_Link_23_flow_Link_23_bin1', 'flow_Link_11_flow_Link_11_bin0'})","frozenset({'flow_Link_29_flow_Link_29_bin0', 'leak_label=0.0', 'flow_Link_30_flow_Link_30_bin4'})",0.34377853881278536,0.39771689497716894,0.34377853881278536,1.0,2.51435132032147,1.0,0.2070520057963762,inf,0.9178046446899192,0.8643800229621125,1.0,0.9321900114810562,1.3437785388127854
"frozenset({'flow_Link_32_flow_Link_32_bin4', 'flow_Link_23_flow_Link_23_bin1', 'flow_Link_11_flow_Link_11_bin0'})","frozenset({'flow_Link_29_flow_Link_29_bin0', 'leak_label=0.0'})",0.34377853881278536,0.5575913242009133,0.34377853881278536,1.0,1.7934281912171153,1.0,0.1520906081243093,inf,0.6741758719666,0.6165421230422766,1.0,0.8082710615211383,1.3437785388127854
"frozenset({'flow_Link_29_flow_Link_29_bin0', 'flow_Link_23_flow_Link_23_bin1', 'flow_Link_11_flow_Link_11_bin0'})","frozenset({'leak_label=0.0', 'flow_Link_30_flow_Link_30_bin4'})",0.34377853881278536,0.4003995433789954,0.34377853881278536,1.0,2.497505345687812,1.0,0.20612976884864784,inf,0.9137166217274072,0.8585887384176765,1.0,0.9292943692088382,1.3437785388127854
"frozenset({'flow_Link_29_flow_Link_29_bin0', 'flow_Link_23_flow_Link_23_bin1', 'flow_Link_11_flow_Link_11_bin0'})","frozenset({'flow_Link_32_flow_Link_32_bin4', 'leak_label=0.0'})",0.34377853881278536,0.5602739726027397,0.34377853881278536,1.0,1.7848410757946211,1.0,0.15116837117658097,inf,0.6700878490040881,0.6135900570497147,1.0,0.8067950285248573,1.3437785388127854
"frozenset({'flow_Link_29_flow_Link_29_bin0', 'flow_Link_30_flow_Link_30_bin4', 'flow_Link_23_flow_Link_23_bin1', 'flow_Link_32_flow_Link_32_bin4', 'flow_Link_11_flow_Link_11_bin0'})",frozenset({'leak_label=0.0'}),0.34377853881278536,0.5602739726027397,0.34377853881278536,1.0,1.7848410757946211,1.0,0.15116837117658097,inf,0.6700878490040881,0.6135900570497147,1.0,0.8067950285248573,1.3437785388127854
"frozenset({'flow_Link_29_flow_Link_29_bin0', 'flow_Link_23_flow_Link_23_bin1', 'flow_Link_11_flow_Link_11_bin0'})","frozenset({'flow_Link_32_flow_Link_32_bin4', 'leak_label=0.0', 'flow_Link_30_flow_Link_30_bin4'})",0.34377853881278536,0.4003995433789954,0.34377853881278536,1.0,2.497505345687812,1.0,0.20612976884864784,inf,0.9137166217274072,0.8585887384176765,1.0,0.9292943692088382,1.3437785388127854
"frozenset({'flow_Link_23_flow_Link_23_bin1', 'flow_Link_11_flow_Link_11_bin0'})","frozenset({'flow_Link_32_flow_Link_32_bin4', 'leak_label=0.0', 'flow_Link_30_flow_Link_30_bin4'})",0.34377853881278536,0.4003995433789954,0.34377853881278536,1.0,2.497505345687812,1.0,0.20612976884864784,inf,0.9137166217274072,0.8585887384176765,1.0,0.9292943692088382,1.3437785388127854
"frozenset({'flow_Link_32_flow_Link_32_bin4', 'flow_Link_23_flow_Link_23_bin1', 'flow_Link_11_flow_Link_11_bin0', 'flow_Link_30_flow_Link_30_bin4'})","frozenset({'flow_Link_29_flow_Link_29_bin0', 'leak_label=0.0'})",0.34377853881278536,0.5575913242009133,0.34377853881278536,1.0,1.7934281912171153,1.0,0.1520906081243093,inf,0.6741758719666,0.6165421230422766,1.0,0.8082710615211383,1.3437785388127854
"frozenset({'flow_Link_29_flow_Link_29_bin0', 'flow_Link_23_flow_Link_23_bin1', 'flow_Link_11_flow_Link_11_bin0'})",frozenset({'leak_label=0.0'}),0.34377853881278536,0.5602739726027397,0.34377853881278536,1.0,1.7848410757946211,1.0,0.15116837117658097,inf,0.6700878490040881,0.6135900570497147,1.0,0.8067950285248573,1.3437785388127854
"frozenset({'flow_Link_23_flow_Link_23_bin1', 'flow_Link_11_flow_Link_11_bin0', 'flow_Link_30_flow_Link_30_bin4'})","frozenset({'flow_Link_29_flow_Link_29_bin0', 'flow_Link_32_flow_Link_32_bin4', 'leak_label=0.0'})",0.34377853881278536,0.5575913242009133,0.34377853881278536,1.0,1.7934281912171153,1.0,0.1520906081243093,inf,0.6741758719666,0.6165421230422766,1.0,0.8082710615211383,1.3437785388127854
"frozenset({'flow_Link_32_flow_Link_32_bin4', 'flow_Link_29_flow_Link_29_bin0', 'flow_Link_23_flow_Link_23_bin1', 'flow_Link_11_flow_Link_11_bin0'})",frozenset({'leak_label=0.0'}),0.34377853881278536,0.5602739726027397,0.34377853881278536,1.0,1.7848410757946211,1.0,0.15116837117658097,inf,0.6700878490040881,0.6135900570497147,1.0,0.8067950285248573,1.3437785388127854
"frozenset({'flow_Link_29_flow_Link_29_bin0', 'flow_Link_32_flow_Link_32_bin4', 'flow_Link_23_flow_Link_23_bin1', 'flow_Link_11_flow_Link_11_bin0'})","frozenset({'leak_label=0.0', 'flow_Link_30_flow_Link_30_bin4'})",0.34377853881278536,0.4003995433789954,0.34377853881278536,1.0,2.497505345687812,1.0,0.20612976884864784,inf,0.9137166217274072,0.8585887384176765,1.0,0.9292943692088382,1.3437785388127854
"frozenset({'flow_Link_23_flow_Link_23_bin1', 'flow_Link_11_flow_Link_11_bin0'})","frozenset({'flow_Link_29_flow_Link_29_bin0', 'flow_Link_32_flow_Link_32_bin4', 'leak_label=0.0', 'flow_Link_30_flow_Link_30_bin4'})",0.34377853881278536,0.39771689497716894,0.34377853881278536,1.0,2.51435132032147,1.0,0.2070520057963762,inf,0.9178046446899192,0.8643800229621125,1.0,0.9321900114810562,1.3437785388127854
"frozenset({'flow_Link_29_flow_Link_29_bin0', 'flow_Link_23_flow_Link_23_bin1', 'flow_Link_11_flow_Link_11_bin0', 'flow_Link_30_flow_Link_30_bin4'})","frozenset({'flow_Link_32_flow_Link_32_bin4', 'leak_label=0.0'})",0.34377853881278536,0.5602739726027397,0.34377853881278536,1.0,1.7848410757946211,1.0,0.15116837117658097,inf,0.6700878490040881,0.6135900570497147,1.0,0.8067950285248573,1.3437785388127854
"frozenset({'flow_Link_29_flow_Link_29_bin0', 'flow_Link_23_flow_Link_23_bin1', 'flow_Link_11_flow_Link_11_bin0', 'flow_Link_30_flow_Link_30_bin4'})",frozenset({'leak_label=0.0'}),0.34377853881278536,0.5602739726027397,0.34377853881278536,1.0,1.7848410757946211,1.0,0.15116837117658097,inf,0.6700878490040881,0.6135900570497147,1.0,0.8067950285248573,1.3437785388127854
"frozenset({'flow_Link_23_flow_Link_23_bin1', 'flow_Link_11_flow_Link_11_bin0', 'flow_Link_30_flow_Link_30_bin4'})","frozenset({'flow_Link_32_flow_Link_32_bin4', 'leak_label=0.0'})",0.34377853881278536,0.5602739726027397,0.34377853881278536,1.0,1.7848410757946211,1.0,0.15116837117658097,inf,0.6700878490040881,0.6135900570497147,1.0,0.8067950285248573,1.3437785388127854
"frozenset({'flow_Link_23_flow_Link_23_bin1', 'flow_Link_11_flow_Link_11_bin0'})",frozenset({'leak_label=0.0'}),0.34377853881278536,0.5602739726027397,0.34377853881278536,1.0,1.7848410757946211,1.0,0.15116837117658097,inf,0.6700878490040881,0.6135900570497147,1.0,0.8067950285248573,1.3437785388127854
"frozenset({'flow_Link_23_flow_Link_23_bin1', 'flow_Link_11_flow_Link_11_bin0', 'flow_Link_30_flow_Link_30_bin4'})",frozenset({'leak_label=0.0'}),0.34377853881278536,0.5602739726027397,0.34377853881278536,1.0,1.7848410757946211,1.0,0.15116837117658097,inf,0.6700878490040881,0.6135900570497147,1.0,0.8067950285248573,1.3437785388127854
"frozenset({'flow_Link_32_flow_Link_32_bin4', 'flow_Link_23_flow_Link_23_bin1', 'flow_Link_11_flow_Link_11_bin0'})",frozenset({'leak_label=0.0'}),0.34377853881278536,0.5602739726027397,0.34377853881278536,1.0,1.7848410757946211,1.0,0.15116837117658097,inf,0.6700878490040881,0.6135900570497147,1.0,0.8067950285248573,1.3437785388127854
"frozenset({'flow_Link_23_flow_Link_23_bin1', 'flow_Link_11_flow_Link_11_bin0'})","frozenset({'flow_Link_29_flow_Link_29_bin0', 'leak_label=0.0'})",0.34377853881278536,0.5575913242009133,0.34377853881278536,1.0,1.7934281912171153,1.0,0.1520906081243093,inf,0.6741758719666,0.6165421230422766,1.0,0.8082710615211383,1.3437785388127854
"frozenset({'flow_Link_32_flow_Link_32_bin4', 'flow_Link_23_flow_Link_23_bin1', 'flow_Link_11_flow_Link_11_bin0', 'flow_Link_30_flow_Link_30_bin4'})",frozenset({'leak_label=0.0'}),0.34377853881278536,0.5602739726027397,0.34377853881278536,1.0,1.7848410757946211,1.0,0.15116837117658097,inf,0.6700878490040881,0.6135900570497147,1.0,0.8067950285248573,1.3437785388127854
"frozenset({'flow_Link_23_flow_Link_23_bin1', 'flow_Link_11_flow_Link_11_bin0'})","frozenset({'flow_Link_32_flow_Link_32_bin4', 'leak_label=0.0'})",0.34377853881278536,0.5602739726027397,0.34377853881278536,1.0,1.7848410757946211,1.0,0.15116837117658097,inf,0.6700878490040881,0.6135900570497147,1.0,0.8067950285248573,1.3437785388127854
"frozenset({'flow_Link_32_flow_Link_32_bin4', 'flow_Link_23_flow_Link_23_bin1', 'flow_Link_11_flow_Link_11_bin0'})","frozenset({'leak_label=0.0', 'flow_Link_30_flow_Link_30_bin4'})",0.34377853881278536,0.4003995433789954,0.34377853881278536,1.0,2.497505345687812,1.0,0.20612976884864784,inf,0.9137166217274072,0.8585887384176765,1.0,0.9292943692088382,1.3437785388127854
frozenset({'flow_Link_23_flow_Link_23_bin1'}),"frozenset({'flow_Link_32_flow_Link_32_bin4', 'leak_label=0.0', 'flow_Link_11_flow_Link_11_bin0'})",0.3541666666666667,0.5602739726027397,0.34377853881278536,0.9706688154713939,1.7324895728462533,1.0,0.1453481735159817,14.991758241758195,0.6546517917873955,0.6024204840968193,0.9332966831592447,0.7921294362605543,1.3144473542841792
"frozenset({'flow_Link_32_flow_Link_32_bin4', 'flow_Link_23_flow_Link_23_bin1'})","frozenset({'leak_label=0.0', 'flow_Link_30_flow_Link_30_bin4'})",0.3541666666666667,0.4003995433789954,0.34377853881278536,0.9706688154713939,2.4242505555322627,1.0,0.20197036719939115,20.442422161172097,0.9096795616802259,0.8368764763095734,0.9510821177590502,0.9146287769445351,1.3144473542841792
"frozenset({'flow_Link_32_flow_Link_32_bin4', 'flow_Link_23_flow_Link_23_bin1', 'flow_Link_30_flow_Link_30_bin4'})","frozenset({'flow_Link_29_flow_Link_29_bin0', 'leak_label=0.0', 'flow_Link_11_flow_Link_11_bin0'})",0.3541666666666667,0.5575913242009133,0.34377853881278536,0.9706688154713939,1.7408248180017218,1.0,0.14629827815829524,15.083218864468813,0.6589310867481106,0.6052658024319164,0.9337011543102596,0.7936054692568353,1.3144473542841792
"frozenset({'flow_Link_32_flow_Link_32_bin4', 'flow_Link_23_flow_Link_23_bin1', 'flow_Link_30_flow_Link_30_bin4'})",frozenset({'leak_label=0.0'}),0.3541666666666667,0.5602739726027397,0.34377853881278536,0.9706688154713939,1.7324895728462533,1.0,0.1453481735159817,14.991758241758195,0.6546517917873955,0.6024204840968193,0.9332966831592447,0.7921294362605543,1.3144473542841792
"frozenset({'flow_Link_23_flow_Link_23_bin1', 'flow_Link_30_flow_Link_30_bin4'})","frozenset({'flow_Link_32_flow_Link_32_bin4', 'leak_label=0.0'})",0.3541666666666667,0.5602739726027397,0.34377853881278536,0.9706688154713939,1.7324895728462533,1.0,0.1453481735159817,14.991758241758195,0.6546517917873955,0.6024204840968193,0.9332966831592447,0.7921294362605543,1.3144473542841792
"frozenset({'flow_Link_29_flow_Link_29_bin0', 'flow_Link_23_flow_Link_23_bin1', 'flow_Link_30_flow_Link_30_bin4'})","frozenset({'flow_Link_32_flow_Link_32_bin4', 'leak_label=0.0', 'flow_Link_11_flow_Link_11_bin0'})",0.3541666666666667,0.5602739726027397,0.34377853881278536,0.9706688154713939,1.7324895728462533,1.0,0.1453481735159817,14.991758241758195,0.6546517917873955,0.6024204840968193,0.9332966831592447,0.7921294362605543,1.3144473542841792
frozenset({'flow_Link_23_flow_Link_23_bin1'}),"frozenset({'flow_Link_29_flow_Link_29_bin0', 'leak_label=0.0', 'flow_Link_11_flow_Link_11_bin0'})",0.3541666666666667,0.5575913242009133,0.34377853881278536,0.9706688154713939,1.7408248180017218,1.0,0.14629827815829524,15.083218864468813,0.6589310867481106,0.6052658024319164,0.9337011543102596,0.7936054692568353,1.3144473542841792
"frozenset({'flow_Link_32_flow_Link_32_bin4', 'flow_Link_23_flow_Link_23_bin1'})","frozenset({'leak_label=0.0', 'flow_Link_11_flow_Link_11_bin0'})",0.3541666666666667,0.5602739726027397,0.34377853881278536,0.9706688154713939,1.7324895728462533,1.0,0.1453481735159817,14.991758241758195,0.6546517917873955,0.6024204840968193,0.9332966831592447,0.7921294362605543,1.3144473542841792
frozenset({'flow_Link_23_flow_Link_23_bin1'}),"frozenset({'flow_Link_32_flow_Link_32_bin4', 'leak_label=0.0', 'flow_Link_30_flow_Link_30_bin4'})",0.3541666666666667,0.4003995433789954,0.34377853881278536,0.9706688154713939,2.4242505555322627,1.0,0.20197036719939115,20.442422161172097,0.9096795616802259,0.8368764763095734,0.9510821177590502,0.9146287769445351,1.3144473542841792
"frozenset({'flow_Link_32_flow_Link_32_bin4', 'flow_Link_29_flow_Link_29_bin0', 'flow_Link_23_flow_Link_23_bin1'})","frozenset({'leak_label=0.0', 'flow_Link_30_flow_Link_30_bin4'})",0.3541666666666667,0.4003995433789954,0.34377853881278536,0.9706688154713939,2.4242505555322627,1.0,0.20197036719939115,20.442422161172097,0.9096795616802259,0.8368764763095734,0.9510821177590502,0.9146287769445351,1.3144473542841792
"frozenset({'flow_Link_29_flow_Link_29_bin0', 'flow_Link_23_flow_Link_23_bin1', 'flow_Link_30_flow_Link_30_bin4'})",frozenset({'leak_label=0.0'}),0.3541666666666667,0.5602739726027397,0.34377853881278536,0.9706688154713939,1.7324895728462533,1.0,0.1453481735159817,14.991758241758195,0.6546517917873955,0.6024204840968193,0.9332966831592447,0.7921294362605543,1.3144473542841792
"frozenset({'flow_Link_29_flow_Link_29_bin0', 'flow_Link_23_flow_Link_23_bin1', 'flow_Link_30_flow_Link_30_bin4'})","frozenset({'flow_Link_32_flow_Link_32_bin4', 'leak_label=0.0'})",0.3541666666666667,0.5602739726027397,0.34377853881278536,0.9706688154713939,1.7324895728462533,1.0,0.1453481735159817,14.991758241758195,0.6546517917873955,0.6024204840968193,0.9332966831592447,0.7921294362605543,1.3144473542841792
frozenset({'flow_Link_23_flow_Link_23_bin1'}),"frozenset({'leak_label=0.0', 'flow_Link_11_flow_Link_11_bin0'})",0.3541666666666667,0.5602739726027397,0.34377853881278536,0.9706688154713939,1.7324895728462533,1.0,0.1453481735159817,14.991758241758195,0.6546517917873955,0.6024204840968193,0.9332966831592447,0.7921294362605543,1.3144473542841792
frozenset({'flow_Link_23_flow_Link_23_bin1'}),"frozenset({'leak_label=0.0', 'flow_Link_11_flow_Link_11_bin0', 'flow_Link_30_flow_Link_30_bin4'})",0.3541666666666667,0.4003995433789954,0.34377853881278536,0.9706688154713939,2.4242505555322627,1.0,0.20197036719939115,20.442422161172097,0.9096795616802259,0.8368764763095734,0.9510821177590502,0.9146287769445351,1.3144473542841792
"frozenset({'flow_Link_29_flow_Link_29_bin0', 'flow_Link_23_flow_Link_23_bin1'})","frozenset({'leak_label=0.0', 'flow_Link_30_flow_Link_30_bin4'})",0.3541666666666667,0.4003995433789954,0.34377853881278536,0.9706688154713939,2.4242505555322627,1.0,0.20197036719939115,20.442422161172097,0.9096795616802259,0.8368764763095734,0.9510821177590502,0.9146287769445351,1.3144473542841792
frozenset({'flow_Link_23_flow_Link_23_bin1'}),"frozenset({'flow_Link_32_flow_Link_32_bin4', 'leak_label=0.0', 'flow_Link_11_flow_Link_11_bin0', 'flow_Link_30_flow_Link_30_bin4'})",0.3541666666666667,0.4003995433789954,0.34377853881278536,0.9706688154713939,2.4242505555322627,1.0,0.20197036719939115,20.442422161172097,0.9096795616802259,0.8368764763095734,0.9510821177590502,0.9146287769445351,1.3144473542841792
"frozenset({'flow_Link_23_flow_Link_23_bin1', 'flow_Link_30_flow_Link_30_bin4'})","frozenset({'flow_Link_29_flow_Link_29_bin0', 'leak_label=0.0'})",0.3541666666666667,0.5575913242009133,0.34377853881278536,0.9706688154713939,1.7408248180017218,1.0,0.14629827815829524,15.083218864468813,0.6589310867481106,0.6052658024319164,0.9337011543102596,0.7936054692568353,1.3144473542841792
