IF flow:=:flow=(-3.6, 216.0] THEN class:=:class=0 (conf=0.138, supp=0.688)
IF diameter:=:diameter=(483.305, 625.776] THEN class:=:class=0 (conf=0.116, supp=0.561)
IF length:=:length=(1215.863, 1777.14] THEN class:=:class=0 (conf=0.116, supp=0.561)
IF length:=:length=(863.518, 1215.863] THEN class:=:class=0 (conf=0.115, supp=0.560)
IF roughness:=:roughness=(123.203, 134.359] THEN class:=:class=0 (conf=0.115, supp=0.560)
IF roughness:=:roughness=(118.936, 123.203] THEN class:=:class=0 (conf=0.115, supp=0.561)
IF diameter:=:diameter=(284.43100000000004, 343.596] THEN class:=:class=0 (conf=0.115, supp=0.560)
IF roughness:=:roughness=(111.838, 118.936] THEN class:=:class=0 (conf=0.115, supp=0.560)
IF length:=:length=(102.966, 486.01] THEN class:=:class=0 (conf=0.115, supp=0.560)
IF diameter:=:diameter=(625.776, 999.575] THEN class:=:class=0 (conf=0.115, supp=0.559)
IF roughness:=:roughness=(134.359, 142.978] THEN class:=:class=0 (conf=0.115, supp=0.560)
IF length:=:length=(486.01, 863.518] THEN class:=:class=0 (conf=0.115, supp=0.560)
IF diameter:=:diameter=(343.596, 483.305] THEN class:=:class=0 (conf=0.115, supp=0.561)
IF flow:=:flow=(-1677.6009999999999, -3.6] THEN class:=:class=0 (conf=0.111, supp=0.556)
IF flow:=:flow=(216.0, 608.4] THEN class:=:class=0 (conf=0.111, supp=0.554)
IF flow:=:flow=(1558.8, 11545.2] THEN class:=:class=1 (conf=0.102, supp=0.511)
IF flow:=:flow=(608.4, 1558.8] THEN class:=:class=0 (conf=0.102, supp=0.514)
IF diameter:=:diameter=(999.575, 1140.161] THEN class:=:class=0 (conf=0.099, supp=0.560)
IF roughness:=:roughness=(142.978, 148.837] THEN class:=:class=0 (conf=0.099, supp=0.560)
IF length:=:length=(1777.14, 4014.992] THEN class:=:class=0 (conf=0.099, supp=0.560)
IF flow:=:flow=(1558.8, 11545.2] THEN class:=:class=0 (conf=0.098, supp=0.489)
IF flow:=:flow=(608.4, 1558.8] THEN class:=:class=1 (conf=0.097, supp=0.486)
IF length:=:length=(863.518, 1215.863] THEN class:=:class=1 (conf=0.091, supp=0.440)
IF diameter:=:diameter=(625.776, 999.575] THEN class:=:class=1 (conf=0.091, supp=0.441)
IF roughness:=:roughness=(134.359, 142.978] THEN class:=:class=1 (conf=0.091, supp=0.440)
IF length:=:length=(102.966, 486.01] THEN class:=:class=1 (conf=0.091, supp=0.440)
IF roughness:=:roughness=(123.203, 134.359] THEN class:=:class=1 (conf=0.091, supp=0.440)
IF roughness:=:roughness=(111.838, 118.936] THEN class:=:class=1 (conf=0.091, supp=0.440)
IF diameter:=:diameter=(284.43100000000004, 343.596] THEN class:=:class=1 (conf=0.090, supp=0.440)
IF diameter:=:diameter=(483.305, 625.776] THEN class:=:class=1 (conf=0.090, supp=0.439)
IF length:=:length=(486.01, 863.518] THEN class:=:class=1 (conf=0.090, supp=0.440)
IF length:=:length=(1215.863, 1777.14] THEN class:=:class=1 (conf=0.090, supp=0.439)
IF roughness:=:roughness=(118.936, 123.203] THEN class:=:class=1 (conf=0.090, supp=0.439)
IF diameter:=:diameter=(343.596, 483.305] THEN class:=:class=1 (conf=0.090, supp=0.439)
IF flow:=:flow=(216.0, 608.4] THEN class:=:class=1 (conf=0.089, supp=0.446)
IF flow:=:flow=(-1677.6009999999999, -3.6] THEN class:=:class=1 (conf=0.089, supp=0.444)
IF diameter:=:diameter=(999.575, 1140.161] THEN class:=:class=1 (conf=0.078, supp=0.440)
IF roughness:=:roughness=(142.978, 148.837] THEN class:=:class=1 (conf=0.078, supp=0.440)
IF length:=:length=(1777.14, 4014.992] THEN class:=:class=1 (conf=0.077, supp=0.440)
IF roughness:=:roughness=(142.978, 148.837] ∧ flow:=:flow=(1558.8, 11545.2] THEN class:=:class=1 (conf=0.017, supp=0.596)
IF length:=:length=(1777.14, 4014.992] ∧ flow:=:flow=(1558.8, 11545.2] THEN class:=:class=0 (conf=0.017, supp=0.396)
IF flow:=:flow=(608.4, 1558.8] ∧ roughness:=:roughness=(134.359, 142.978] THEN class:=:class=0 (conf=0.017, supp=0.518)
IF diameter:=:diameter=(999.575, 1140.161] ∧ length:=:length=(863.518, 1215.863] THEN class:=:class=0 (conf=0.017, supp=0.560)
IF diameter:=:diameter=(284.43100000000004, 343.596] ∧ roughness:=:roughness=(123.203, 134.359] THEN class:=:class=0 (conf=0.017, supp=0.564)
IF length:=:length=(1777.14, 4014.992] ∧ roughness:=:roughness=(118.936, 123.203] THEN class:=:class=0 (conf=0.017, supp=0.561)
IF length:=:length=(1777.14, 4014.992] ∧ diameter:=:diameter=(999.575, 1140.161] THEN class:=:class=0 (conf=0.017, supp=0.561)
IF diameter:=:diameter=(483.305, 625.776] ∧ length:=:length=(863.518, 1215.863] THEN class:=:class=0 (conf=0.017, supp=0.561)
IF diameter:=:diameter=(284.43100000000004, 343.596] ∧ length:=:length=(1215.863, 1777.14] THEN class:=:class=0 (conf=0.017, supp=0.563)
IF roughness:=:roughness=(111.838, 118.936] ∧ length:=:length=(1215.863, 1777.14] THEN class:=:class=0 (conf=0.017, supp=0.562)
IF diameter:=:diameter=(999.575, 1140.161] ∧ length:=:length=(1215.863, 1777.14] THEN class:=:class=0 (conf=0.017, supp=0.562)
IF diameter:=:diameter=(999.575, 1140.161] ∧ roughness:=:roughness=(111.838, 118.936] THEN class:=:class=0 (conf=0.017, supp=0.562)
IF length:=:length=(1777.14, 4014.992] ∧ diameter:=:diameter=(483.305, 625.776] THEN class:=:class=0 (conf=0.017, supp=0.562)
IF roughness:=:roughness=(142.978, 148.837] ∧ flow:=:flow=(-1677.6009999999999, -3.6] THEN class:=:class=0 (conf=0.017, supp=0.423)
IF roughness:=:roughness=(123.203, 134.359] ∧ diameter:=:diameter=(483.305, 625.776] THEN class:=:class=0 (conf=0.017, supp=0.561)
IF length:=:length=(486.01, 863.518] ∧ diameter:=:diameter=(625.776, 999.575] THEN class:=:class=0 (conf=0.017, supp=0.561)
IF length:=:length=(102.966, 486.01] ∧ diameter:=:diameter=(483.305, 625.776] THEN class:=:class=0 (conf=0.016, supp=0.560)
IF roughness:=:roughness=(111.838, 118.936] ∧ diameter:=:diameter=(483.305, 625.776] THEN class:=:class=0 (conf=0.016, supp=0.560)
IF length:=:length=(486.01, 863.518] ∧ roughness:=:roughness=(134.359, 142.978] THEN class:=:class=0 (conf=0.016, supp=0.561)
IF flow:=:flow=(-1677.6009999999999, -3.6] ∧ roughness:=:roughness=(134.359, 142.978] THEN class:=:class=0 (conf=0.016, supp=0.561)
IF roughness:=:roughness=(118.936, 123.203] ∧ diameter:=:diameter=(625.776, 999.575] THEN class:=:class=0 (conf=0.016, supp=0.562)
IF length:=:length=(1215.863, 1777.14] ∧ diameter:=:diameter=(625.776, 999.575] THEN class:=:class=0 (conf=0.016, supp=0.557)
IF diameter:=:diameter=(343.596, 483.305] ∧ roughness:=:roughness=(111.838, 118.936] THEN class:=:class=0 (conf=0.016, supp=0.563)
IF diameter:=:diameter=(343.596, 483.305] ∧ length:=:length=(486.01, 863.518] THEN class:=:class=0 (conf=0.016, supp=0.563)
IF diameter:=:diameter=(343.596, 483.305] ∧ length:=:length=(863.518, 1215.863] THEN class:=:class=0 (conf=0.016, supp=0.558)
IF diameter:=:diameter=(343.596, 483.305] ∧ roughness:=:roughness=(118.936, 123.203] THEN class:=:class=0 (conf=0.016, supp=0.561)
IF roughness:=:roughness=(123.203, 134.359] ∧ length:=:length=(863.518, 1215.863] THEN class:=:class=0 (conf=0.016, supp=0.558)
IF roughness:=:roughness=(123.203, 134.359] ∧ diameter:=:diameter=(625.776, 999.575] THEN class:=:class=0 (conf=0.016, supp=0.558)
IF roughness:=:roughness=(142.978, 148.837] ∧ diameter:=:diameter=(343.596, 483.305] THEN class:=:class=0 (conf=0.016, supp=0.562)
IF length:=:length=(1777.14, 4014.992] ∧ roughness:=:roughness=(142.978, 148.837] THEN class:=:class=0 (conf=0.016, supp=0.562)
IF length:=:length=(486.01, 863.518] ∧ roughness:=:roughness=(123.203, 134.359] THEN class:=:class=0 (conf=0.016, supp=0.559)
IF diameter:=:diameter=(999.575, 1140.161] ∧ length:=:length=(486.01, 863.518] THEN class:=:class=0 (conf=0.016, supp=0.559)
IF length:=:length=(1777.14, 4014.992] ∧ roughness:=:roughness=(123.203, 134.359] THEN class:=:class=0 (conf=0.016, supp=0.558)
IF length:=:length=(1777.14, 4014.992] ∧ flow:=:flow=(-1677.6009999999999, -3.6] THEN class:=:class=0 (conf=0.016, supp=0.393)
IF flow:=:flow=(-1677.6009999999999, -3.6] ∧ diameter:=:diameter=(343.596, 483.305] THEN class:=:class=0 (conf=0.016, supp=0.388)
IF roughness:=:roughness=(111.838, 118.936] ∧ diameter:=:diameter=(625.776, 999.575] THEN class:=:class=0 (conf=0.016, supp=0.559)
IF length:=:length=(1777.14, 4014.992] ∧ diameter:=:diameter=(625.776, 999.575] THEN class:=:class=0 (conf=0.016, supp=0.559)
IF length:=:length=(1777.14, 4014.992] ∧ roughness:=:roughness=(111.838, 118.936] THEN class:=:class=0 (conf=0.016, supp=0.559)
IF roughness:=:roughness=(142.978, 148.837] ∧ length:=:length=(102.966, 486.01] THEN class:=:class=0 (conf=0.016, supp=0.557)
IF roughness:=:roughness=(142.978, 148.837] ∧ diameter:=:diameter=(999.575, 1140.161] THEN class:=:class=0 (conf=0.016, supp=0.557)
IF flow:=:flow=(216.0, 608.4] ∧ length:=:length=(486.01, 863.518] THEN class:=:class=0 (conf=0.016, supp=0.385)
IF flow:=:flow=(608.4, 1558.8] ∧ roughness:=:roughness=(134.359, 142.978] THEN class:=:class=1 (conf=0.016, supp=0.482)
IF length:=:length=(1777.14, 4014.992] ∧ flow:=:flow=(608.4, 1558.8] THEN class:=:class=0 (conf=0.015, supp=0.976)
IF flow:=:flow=(-1677.6009999999999, -3.6] ∧ roughness:=:roughness=(111.838, 118.936] THEN class:=:class=1 (conf=0.014, supp=0.304)
IF flow:=:flow=(-1677.6009999999999, -3.6] ∧ roughness:=:roughness=(118.936, 123.203] THEN class:=:class=1 (conf=0.013, supp=0.519)
IF flow:=:flow=(608.4, 1558.8] ∧ diameter:=:diameter=(343.596, 483.305] THEN class:=:class=1 (conf=0.013, supp=0.992)
IF length:=:length=(1215.863, 1777.14] ∧ diameter:=:diameter=(625.776, 999.575] THEN class:=:class=1 (conf=0.013, supp=0.443)
IF diameter:=:diameter=(999.575, 1140.161] ∧ length:=:length=(863.518, 1215.863] THEN class:=:class=1 (conf=0.013, supp=0.440)
IF diameter:=:diameter=(343.596, 483.305] ∧ length:=:length=(863.518, 1215.863] THEN class:=:class=1 (conf=0.013, supp=0.442)
IF roughness:=:roughness=(123.203, 134.359] ∧ length:=:length=(863.518, 1215.863] THEN class:=:class=1 (conf=0.013, supp=0.442)
IF roughness:=:roughness=(123.203, 134.359] ∧ diameter:=:diameter=(625.776, 999.575] THEN class:=:class=1 (conf=0.013, supp=0.442)
IF length:=:length=(1777.14, 4014.992] ∧ roughness:=:roughness=(123.203, 134.359] THEN class:=:class=1 (conf=0.013, supp=0.442)
IF roughness:=:roughness=(142.978, 148.837] ∧ length:=:length=(102.966, 486.01] THEN class:=:class=1 (conf=0.013, supp=0.443)
IF roughness:=:roughness=(142.978, 148.837] ∧ diameter:=:diameter=(999.575, 1140.161] THEN class:=:class=1 (conf=0.013, supp=0.443)
IF length:=:length=(102.966, 486.01] ∧ diameter:=:diameter=(483.305, 625.776] THEN class:=:class=1 (conf=0.013, supp=0.440)
IF roughness:=:roughness=(111.838, 118.936] ∧ diameter:=:diameter=(483.305, 625.776] THEN class:=:class=1 (conf=0.013, supp=0.440)
IF length:=:length=(1777.14, 4014.992] ∧ roughness:=:roughness=(118.936, 123.203] THEN class:=:class=1 (conf=0.013, supp=0.439)
IF length:=:length=(1777.14, 4014.992] ∧ diameter:=:diameter=(999.575, 1140.161] THEN class:=:class=1 (conf=0.013, supp=0.439)
IF diameter:=:diameter=(483.305, 625.776] ∧ length:=:length=(863.518, 1215.863] THEN class:=:class=1 (conf=0.013, supp=0.439)
IF roughness:=:roughness=(111.838, 118.936] ∧ diameter:=:diameter=(625.776, 999.575] THEN class:=:class=1 (conf=0.013, supp=0.441)
IF length:=:length=(1777.14, 4014.992] ∧ diameter:=:diameter=(625.776, 999.575] THEN class:=:class=1 (conf=0.013, supp=0.441)
IF length:=:length=(1777.14, 4014.992] ∧ roughness:=:roughness=(111.838, 118.936] THEN class:=:class=1 (conf=0.013, supp=0.441)
IF length:=:length=(486.01, 863.518] ∧ roughness:=:roughness=(123.203, 134.359] THEN class:=:class=1 (conf=0.013, supp=0.441)
IF diameter:=:diameter=(999.575, 1140.161] ∧ length:=:length=(486.01, 863.518] THEN class:=:class=1 (conf=0.013, supp=0.441)
IF length:=:length=(486.01, 863.518] ∧ diameter:=:diameter=(625.776, 999.575] THEN class:=:class=1 (conf=0.013, supp=0.439)
IF length:=:length=(1777.14, 4014.992] ∧ diameter:=:diameter=(483.305, 625.776] THEN class:=:class=1 (conf=0.013, supp=0.438)
IF length:=:length=(486.01, 863.518] ∧ roughness:=:roughness=(134.359, 142.978] THEN class:=:class=1 (conf=0.013, supp=0.439)
IF flow:=:flow=(-1677.6009999999999, -3.6] ∧ roughness:=:roughness=(134.359, 142.978] THEN class:=:class=1 (conf=0.013, supp=0.439)
IF roughness:=:roughness=(123.203, 134.359] ∧ diameter:=:diameter=(483.305, 625.776] THEN class:=:class=1 (conf=0.013, supp=0.439)
IF roughness:=:roughness=(111.838, 118.936] ∧ length:=:length=(1215.863, 1777.14] THEN class:=:class=1 (conf=0.013, supp=0.438)
IF diameter:=:diameter=(999.575, 1140.161] ∧ length:=:length=(1215.863, 1777.14] THEN class:=:class=1 (conf=0.013, supp=0.438)
IF diameter:=:diameter=(999.575, 1140.161] ∧ roughness:=:roughness=(111.838, 118.936] THEN class:=:class=1 (conf=0.013, supp=0.438)
IF diameter:=:diameter=(284.43100000000004, 343.596] ∧ length:=:length=(1215.863, 1777.14] THEN class:=:class=1 (conf=0.013, supp=0.437)
IF diameter:=:diameter=(343.596, 483.305] ∧ roughness:=:roughness=(118.936, 123.203] THEN class:=:class=1 (conf=0.013, supp=0.439)
IF roughness:=:roughness=(118.936, 123.203] ∧ diameter:=:diameter=(625.776, 999.575] THEN class:=:class=1 (conf=0.013, supp=0.438)
IF diameter:=:diameter=(284.43100000000004, 343.596] ∧ roughness:=:roughness=(123.203, 134.359] THEN class:=:class=1 (conf=0.013, supp=0.436)
IF roughness:=:roughness=(142.978, 148.837] ∧ diameter:=:diameter=(343.596, 483.305] THEN class:=:class=1 (conf=0.013, supp=0.438)
IF length:=:length=(1777.14, 4014.992] ∧ roughness:=:roughness=(142.978, 148.837] THEN class:=:class=1 (conf=0.013, supp=0.438)
IF diameter:=:diameter=(343.596, 483.305] ∧ roughness:=:roughness=(111.838, 118.936] THEN class:=:class=1 (conf=0.013, supp=0.437)
IF diameter:=:diameter=(343.596, 483.305] ∧ length:=:length=(486.01, 863.518] THEN class:=:class=1 (conf=0.013, supp=0.437)
IF flow:=:flow=(216.0, 608.4] ∧ diameter:=:diameter=(284.43100000000004, 343.596] THEN class:=:class=1 (conf=0.013, supp=1.000)
IF flow:=:flow=(-1677.6009999999999, -3.6] ∧ length:=:length=(1215.863, 1777.14] THEN class:=:class=1 (conf=0.012, supp=1.000)
IF flow:=:flow=(-1677.6009999999999, -3.6] ∧ roughness:=:roughness=(118.936, 123.203] THEN class:=:class=0 (conf=0.012, supp=0.481)
IF flow:=:flow=(1558.8, 11545.2] ∧ roughness:=:roughness=(134.359, 142.978] THEN class:=:class=0 (conf=0.012, supp=0.512)
IF flow:=:flow=(1558.8, 11545.2] ∧ length:=:length=(1215.863, 1777.14] THEN class:=:class=0 (conf=0.012, supp=0.513)
IF flow:=:flow=(1558.8, 11545.2] ∧ roughness:=:roughness=(134.359, 142.978] THEN class:=:class=1 (conf=0.012, supp=0.488)
IF roughness:=:roughness=(142.978, 148.837] ∧ flow:=:flow=(1558.8, 11545.2] THEN class:=:class=0 (conf=0.011, supp=0.404)
IF flow:=:flow=(1558.8, 11545.2] ∧ length:=:length=(1215.863, 1777.14] THEN class:=:class=1 (conf=0.011, supp=0.487)
IF flow:=:flow=(216.0, 608.4] ∧ diameter:=:diameter=(483.305, 625.776] THEN class:=:class=1 (conf=0.011, supp=0.235)
IF flow:=:flow=(-3.6, 216.0] ∧ diameter:=:diameter=(483.305, 625.776] THEN class:=:class=0 (conf=0.010, supp=0.598)
IF flow:=:flow=(216.0, 608.4] ∧ roughness:=:roughness=(111.838, 118.936] THEN class:=:class=0 (conf=0.009, supp=0.289)
IF flow:=:flow=(608.4, 1558.8] ∧ roughness:=:roughness=(111.838, 118.936] THEN class:=:class=0 (conf=0.009, supp=0.758)
IF flow:=:flow=(608.4, 1558.8] ∧ roughness:=:roughness=(118.936, 123.203] THEN class:=:class=1 (conf=0.007, supp=0.303)
IF flow:=:flow=(608.4, 1558.8] ∧ length:=:length=(102.966, 486.01] THEN class:=:class=0 (conf=0.007, supp=0.649)
IF flow:=:flow=(-3.6, 216.0] ∧ diameter:=:diameter=(483.305, 625.776] THEN class:=:class=1 (conf=0.007, supp=0.402)
IF flow:=:flow=(-3.6, 216.0] ∧ roughness:=:roughness=(123.203, 134.359] THEN class:=:class=0 (conf=0.007, supp=0.973)
IF flow:=:flow=(-3.6, 216.0] ∧ roughness:=:roughness=(134.359, 142.978] THEN class:=:class=1 (conf=0.005, supp=0.145)
IF diameter:=:diameter=(999.575, 1140.161] ∧ flow:=:flow=(216.0, 608.4] THEN class:=:class=0 (conf=0.005, supp=0.764)
IF length:=:length=(1777.14, 4014.992] ∧ flow:=:flow=(-3.6, 216.0] THEN class:=:class=1 (conf=0.005, supp=0.136)
IF flow:=:flow=(-3.6, 216.0] ∧ diameter:=:diameter=(343.596, 483.305] THEN class:=:class=1 (conf=0.004, supp=0.069)
IF flow:=:flow=(608.4, 1558.8] ∧ length:=:length=(102.966, 486.01] THEN class:=:class=1 (conf=0.004, supp=0.351)
IF roughness:=:roughness=(142.978, 148.837] ∧ flow:=:flow=(-3.6, 216.0] THEN class:=:class=1 (conf=0.003, supp=0.145)
IF flow:=:flow=(608.4, 1558.8] ∧ roughness:=:roughness=(111.838, 118.936] THEN class:=:class=1 (conf=0.003, supp=0.242)
IF flow:=:flow=(1558.8, 11545.2] ∧ length:=:length=(486.01, 863.518] THEN class:=:class=1 (conf=0.003, supp=0.929)
IF flow:=:flow=(216.0, 608.4] ∧ roughness:=:roughness=(123.203, 134.359] THEN class:=:class=1 (conf=0.003, supp=0.116)
IF flow:=:flow=(-3.6, 216.0] ∧ length:=:length=(1215.863, 1777.14] THEN class:=:class=1 (conf=0.002, supp=0.079)
IF flow:=:flow=(-3.6, 216.0] ∧ diameter:=:diameter=(625.776, 999.575] THEN class:=:class=0 (conf=0.002, supp=0.722)
IF diameter:=:diameter=(999.575, 1140.161] ∧ flow:=:flow=(216.0, 608.4] THEN class:=:class=1 (conf=0.001, supp=0.236)
IF roughness:=:roughness=(142.978, 148.837] ∧ flow:=:flow=(216.0, 608.4] THEN class:=:class=1 (conf=0.001, supp=0.050)
IF flow:=:flow=(-3.6, 216.0] ∧ diameter:=:diameter=(625.776, 999.575] THEN class:=:class=1 (conf=0.001, supp=0.278)
IF flow:=:flow=(-3.6, 216.0] ∧ length:=:length=(863.518, 1215.863] THEN class:=:class=1 (conf=0.001, supp=0.029)
IF flow:=:flow=(1558.8, 11545.2] ∧ diameter:=:diameter=(483.305, 625.776] THEN class:=:class=1 (conf=0.001, supp=1.000)
IF length:=:length=(1777.14, 4014.992] ∧ flow:=:flow=(608.4, 1558.8] THEN class:=:class=1 (conf=0.000, supp=0.024)
IF flow:=:flow=(1558.8, 11545.2] ∧ length:=:length=(486.01, 863.518] THEN class:=:class=0 (conf=0.000, supp=0.071)
IF flow:=:flow=(-3.6, 216.0] ∧ roughness:=:roughness=(123.203, 134.359] THEN class:=:class=1 (conf=0.000, supp=0.027)
IF flow:=:flow=(608.4, 1558.8] ∧ diameter:=:diameter=(343.596, 483.305] THEN class:=:class=0 (conf=0.000, supp=0.008)
IF flow:=:flow=(216.0, 608.4] ∧ length:=:length=(102.966, 486.01] THEN class:=:class=1 (conf=0.000, supp=0.955)
IF flow:=:flow=(216.0, 608.4] ∧ length:=:length=(102.966, 486.01] THEN class:=:class=0 (conf=0.000, supp=0.045)
