antecedents,consequent,support,confidence,zhangs_metric,rule_coverage
"['flow_Link_17__(-595.44, -448.56]', 'demand_Node_24__(296.64, 367.92]']",leak_label__1.0,0.0,0.0,-1.0,0.016
"['flow_Link_17__(-742.32, -595.44]', 'demand_Node_24__(154.08, 225.36]']",leak_label__1.0,0.0,1.0,0.56,0.0
"['flow_Link_17__(-742.32, -595.44]', 'demand_Node_24__(225.36, 296.64]']",leak_label__1.0,0.124,0.976,0.63,0.127
"['flow_Link_17__(-742.32, -595.44]', 'demand_Node_24__(296.64, 367.92]']",leak_label__1.0,0.056,0.723,0.425,0.078
"['flow_Link_17__(-889.934, -742.32]', 'demand_Node_24__(296.64, 367.92]']",leak_label__1.0,0.02,1.0,0.572,0.02
"['flow_Link_17__(-448.56, -301.68]', 'demand_Node_9__(138.96, 181.44]']",leak_label__1.0,0.0,0.001,-0.998,0.056
"['flow_Link_17__(-448.56, -301.68]', 'demand_Node_9__(181.44, 223.92]']",leak_label__1.0,0.0,0.0,0.0,0.0
"['flow_Link_17__(-448.56, -301.68]', 'demand_Node_9__(96.48, 138.96]']",leak_label__1.0,0.045,0.297,-0.361,0.152
"['flow_Link_17__(-595.44, -448.56]', 'demand_Node_9__(138.96, 181.44]']",leak_label__1.0,0.081,0.279,-0.448,0.291
"['flow_Link_17__(-595.44, -448.56]', 'demand_Node_9__(181.44, 223.92]']",leak_label__1.0,0.0,0.014,-0.969,0.025
"['flow_Link_17__(-595.44, -448.56]', 'demand_Node_9__(96.48, 138.96]']",leak_label__1.0,0.043,0.865,0.517,0.049
"['flow_Link_17__(-742.32, -595.44]', 'demand_Node_9__(138.96, 181.44]']",leak_label__1.0,0.1,0.968,0.609,0.104
"['flow_Link_17__(-742.32, -595.44]', 'demand_Node_9__(181.44, 223.92]']",leak_label__1.0,0.08,0.794,0.496,0.101
"['flow_Link_17__(-742.32, -595.44]', 'demand_Node_9__(96.48, 138.96]']",leak_label__1.0,0.0,1.0,0.56,0.0
"['flow_Link_17__(-889.934, -742.32]', 'demand_Node_9__(181.44, 223.92]']",leak_label__1.0,0.02,1.0,0.572,0.02
"['flow_Link_17__(-448.56, -301.68]', 'demand_Node_2_BaseDemand__(245.002, 245.1]']",leak_label__1.0,0.102,0.385,-0.162,0.266
"['flow_Link_17__(-595.44, -448.56]', 'demand_Node_2_BaseDemand__(245.002, 245.1]']",leak_label__1.0,0.124,0.34,-0.316,0.365
"['flow_Link_17__(-742.32, -595.44]', 'demand_Node_2_BaseDemand__(245.002, 245.1]']",leak_label__1.0,0.181,0.879,0.629,0.206
"['flow_Link_17__(-889.934, -742.32]', 'demand_Node_2_BaseDemand__(245.002, 245.1]']",leak_label__1.0,0.026,1.0,0.575,0.026
"['flow_Link_17__(-448.56, -301.68]', 'demand_Node_2_PatternMean__(-0.0002, 0.0002]']",leak_label__1.0,0.102,0.385,-0.162,0.266
"['flow_Link_17__(-595.44, -448.56]', 'demand_Node_2_PatternMean__(-0.0002, 0.0002]']",leak_label__1.0,0.124,0.34,-0.316,0.365
"['flow_Link_17__(-742.32, -595.44]', 'demand_Node_2_PatternMean__(-0.0002, 0.0002]']",leak_label__1.0,0.181,0.879,0.629,0.206
"['flow_Link_17__(-889.934, -742.32]', 'demand_Node_2_PatternMean__(-0.0002, 0.0002]']",leak_label__1.0,0.026,1.0,0.575,0.026
"['flow_Link_17__(-448.56, -301.68]', 'demand_Node_2_PatternStd__(-0.0002, 0.0002]']",leak_label__1.0,0.102,0.385,-0.162,0.266
"['flow_Link_17__(-595.44, -448.56]', 'demand_Node_2_PatternStd__(-0.0002, 0.0002]']",leak_label__1.0,0.124,0.34,-0.316,0.365
"['flow_Link_17__(-742.32, -595.44]', 'demand_Node_2_PatternStd__(-0.0002, 0.0002]']",leak_label__1.0,0.181,0.879,0.629,0.206
"['flow_Link_17__(-889.934, -742.32]', 'demand_Node_2_PatternStd__(-0.0002, 0.0002]']",leak_label__1.0,0.026,1.0,0.575,0.026
"['flow_Link_17__(-448.56, -301.68]', 'flow_Link_13_diameter__(348.15, 348.29]']",leak_label__1.0,0.102,0.385,-0.162,0.266
"['flow_Link_17__(-595.44, -448.56]', 'flow_Link_13_diameter__(348.15, 348.29]']",leak_label__1.0,0.124,0.34,-0.316,0.365
"['flow_Link_17__(-742.32, -595.44]', 'flow_Link_13_diameter__(348.15, 348.29]']",leak_label__1.0,0.181,0.879,0.629,0.206
"['flow_Link_17__(-889.934, -742.32]', 'flow_Link_13_diameter__(348.15, 348.29]']",leak_label__1.0,0.026,1.0,0.575,0.026
"['flow_Link_17__(-448.56, -301.68]', 'flow_Link_13_length__(853.736, 854.078]']",leak_label__1.0,0.102,0.385,-0.162,0.266
"['flow_Link_17__(-595.44, -448.56]', 'flow_Link_13_length__(853.736, 854.078]']",leak_label__1.0,0.124,0.34,-0.316,0.365
"['flow_Link_17__(-742.32, -595.44]', 'flow_Link_13_length__(853.736, 854.078]']",leak_label__1.0,0.181,0.879,0.629,0.206
"['flow_Link_17__(-889.934, -742.32]', 'flow_Link_13_length__(853.736, 854.078]']",leak_label__1.0,0.026,1.0,0.575,0.026
"['flow_Link_17__(-448.56, -301.68]', 'flow_Link_17_diameter__(481.258, 481.451]']",leak_label__1.0,0.102,0.385,-0.162,0.266
"['flow_Link_17__(-595.44, -448.56]', 'flow_Link_17_diameter__(481.258, 481.451]']",leak_label__1.0,0.124,0.34,-0.316,0.365
"['flow_Link_17__(-742.32, -595.44]', 'flow_Link_17_diameter__(481.258, 481.451]']",leak_label__1.0,0.181,0.879,0.629,0.206
"['flow_Link_17__(-889.934, -742.32]', 'flow_Link_17_diameter__(481.258, 481.451]']",leak_label__1.0,0.026,1.0,0.575,0.026
"['flow_Link_17__(-448.56, -301.68]', 'flow_Link_17_length__(2002.388, 2003.189]']",leak_label__1.0,0.102,0.385,-0.162,0.266
"['flow_Link_17__(-595.44, -448.56]', 'flow_Link_17_length__(2002.388, 2003.189]']",leak_label__1.0,0.124,0.34,-0.316,0.365
"['flow_Link_17__(-742.32, -595.44]', 'flow_Link_17_length__(2002.388, 2003.189]']",leak_label__1.0,0.181,0.879,0.629,0.206
"['flow_Link_17__(-889.934, -742.32]', 'flow_Link_17_length__(2002.388, 2003.189]']",leak_label__1.0,0.026,1.0,0.575,0.026
"['flow_Link_17__(-448.56, -301.68]', 'demand_Node_7_BaseDemand__(396.552, 396.71]']",leak_label__1.0,0.102,0.385,-0.162,0.266
"['flow_Link_17__(-595.44, -448.56]', 'demand_Node_7_BaseDemand__(396.552, 396.71]']",leak_label__1.0,0.124,0.34,-0.316,0.365
"['flow_Link_17__(-742.32, -595.44]', 'demand_Node_7_BaseDemand__(396.552, 396.71]']",leak_label__1.0,0.181,0.879,0.629,0.206
"['flow_Link_17__(-889.934, -742.32]', 'demand_Node_7_BaseDemand__(396.552, 396.71]']",leak_label__1.0,0.026,1.0,0.575,0.026
"['flow_Link_17__(-448.56, -301.68]', 'demand_Node_7_PatternMean__(-0.0002, 0.0002]']",leak_label__1.0,0.102,0.385,-0.162,0.266
"['flow_Link_17__(-595.44, -448.56]', 'demand_Node_7_PatternMean__(-0.0002, 0.0002]']",leak_label__1.0,0.124,0.34,-0.316,0.365
"['flow_Link_17__(-742.32, -595.44]', 'demand_Node_7_PatternMean__(-0.0002, 0.0002]']",leak_label__1.0,0.181,0.879,0.629,0.206
"['flow_Link_17__(-889.934, -742.32]', 'demand_Node_7_PatternMean__(-0.0002, 0.0002]']",leak_label__1.0,0.026,1.0,0.575,0.026
"['flow_Link_17__(-448.56, -301.68]', 'demand_Node_7_PatternStd__(-0.0002, 0.0002]']",leak_label__1.0,0.102,0.385,-0.162,0.266
"['flow_Link_17__(-595.44, -448.56]', 'demand_Node_7_PatternStd__(-0.0002, 0.0002]']",leak_label__1.0,0.124,0.34,-0.316,0.365
"['flow_Link_17__(-742.32, -595.44]', 'demand_Node_7_PatternStd__(-0.0002, 0.0002]']",leak_label__1.0,0.181,0.879,0.629,0.206
"['flow_Link_17__(-889.934, -742.32]', 'demand_Node_7_PatternStd__(-0.0002, 0.0002]']",leak_label__1.0,0.026,1.0,0.575,0.026
"['flow_Link_17__(-448.56, -301.68]', 'pressure_Node_20_Elevation__(29.994, 30.006]']",leak_label__1.0,0.102,0.385,-0.162,0.266
"['flow_Link_17__(-595.44, -448.56]', 'pressure_Node_20_Elevation__(29.994, 30.006]']",leak_label__1.0,0.124,0.34,-0.316,0.365
"['flow_Link_17__(-742.32, -595.44]', 'pressure_Node_20_Elevation__(29.994, 30.006]']",leak_label__1.0,0.181,0.879,0.629,0.206
"['flow_Link_17__(-889.934, -742.32]', 'pressure_Node_20_Elevation__(29.994, 30.006]']",leak_label__1.0,0.026,1.0,0.575,0.026
"['flow_Link_17__(-448.56, -301.68]', 'flow_Link_9_diameter__(1055.554, 1055.976]']",leak_label__1.0,0.102,0.385,-0.162,0.266
"['flow_Link_17__(-595.44, -448.56]', 'flow_Link_9_diameter__(1055.554, 1055.976]']",leak_label__1.0,0.124,0.34,-0.316,0.365
"['flow_Link_17__(-742.32, -595.44]', 'flow_Link_9_diameter__(1055.554, 1055.976]']",leak_label__1.0,0.181,0.879,0.629,0.206
"['flow_Link_17__(-889.934, -742.32]', 'flow_Link_9_diameter__(1055.554, 1055.976]']",leak_label__1.0,0.026,1.0,0.575,0.026
"['flow_Link_17__(-448.56, -301.68]', 'flow_Link_9_length__(766.543, 766.85]']",leak_label__1.0,0.102,0.385,-0.162,0.266
"['flow_Link_17__(-595.44, -448.56]', 'flow_Link_9_length__(766.543, 766.85]']",leak_label__1.0,0.124,0.34,-0.316,0.365
"['flow_Link_17__(-742.32, -595.44]', 'flow_Link_9_length__(766.543, 766.85]']",leak_label__1.0,0.181,0.879,0.629,0.206
"['flow_Link_17__(-889.934, -742.32]', 'flow_Link_9_length__(766.543, 766.85]']",leak_label__1.0,0.026,1.0,0.575,0.026
"['flow_Link_17__(-448.56, -301.68]', 'flow_Link_26_diameter__(587.195, 587.43]']",leak_label__1.0,0.102,0.385,-0.162,0.266
"['flow_Link_17__(-595.44, -448.56]', 'flow_Link_26_diameter__(587.195, 587.43]']",leak_label__1.0,0.124,0.34,-0.316,0.365
"['flow_Link_17__(-742.32, -595.44]', 'flow_Link_26_diameter__(587.195, 587.43]']",leak_label__1.0,0.181,0.879,0.629,0.206
"['flow_Link_17__(-889.934, -742.32]', 'flow_Link_26_diameter__(587.195, 587.43]']",leak_label__1.0,0.026,1.0,0.575,0.026
"['flow_Link_17__(-448.56, -301.68]', 'flow_Link_26_length__(777.514, 777.825]']",leak_label__1.0,0.102,0.385,-0.162,0.266
"['flow_Link_17__(-595.44, -448.56]', 'flow_Link_26_length__(777.514, 777.825]']",leak_label__1.0,0.124,0.34,-0.316,0.365
"['flow_Link_17__(-742.32, -595.44]', 'flow_Link_26_length__(777.514, 777.825]']",leak_label__1.0,0.181,0.879,0.629,0.206
"['flow_Link_17__(-889.934, -742.32]', 'flow_Link_26_length__(777.514, 777.825]']",leak_label__1.0,0.026,1.0,0.575,0.026
"['flow_Link_17__(-448.56, -301.68]', 'flow_Link_23_diameter__(1005.833, 1006.235]']",leak_label__1.0,0.102,0.385,-0.162,0.266
"['flow_Link_17__(-595.44, -448.56]', 'flow_Link_23_diameter__(1005.833, 1006.235]']",leak_label__1.0,0.124,0.34,-0.316,0.365
"['flow_Link_17__(-742.32, -595.44]', 'flow_Link_23_diameter__(1005.833, 1006.235]']",leak_label__1.0,0.181,0.879,0.629,0.206
"['flow_Link_17__(-889.934, -742.32]', 'flow_Link_23_diameter__(1005.833, 1006.235]']",leak_label__1.0,0.026,1.0,0.575,0.026
"['flow_Link_17__(-448.56, -301.68]', 'flow_Link_23_length__(2795.416, 2796.534]']",leak_label__1.0,0.102,0.385,-0.162,0.266
"['flow_Link_17__(-595.44, -448.56]', 'flow_Link_23_length__(2795.416, 2796.534]']",leak_label__1.0,0.124,0.34,-0.316,0.365
"['flow_Link_17__(-742.32, -595.44]', 'flow_Link_23_length__(2795.416, 2796.534]']",leak_label__1.0,0.181,0.879,0.629,0.206
"['flow_Link_17__(-889.934, -742.32]', 'flow_Link_23_length__(2795.416, 2796.534]']",leak_label__1.0,0.026,1.0,0.575,0.026
"['flow_Link_17__(-448.56, -301.68]', 'flow_Link_11_diameter__(748.985, 749.285]']",leak_label__1.0,0.102,0.385,-0.162,0.266
"['flow_Link_17__(-595.44, -448.56]', 'flow_Link_11_diameter__(748.985, 749.285]']",leak_label__1.0,0.124,0.34,-0.316,0.365
"['flow_Link_17__(-742.32, -595.44]', 'flow_Link_11_diameter__(748.985, 749.285]']",leak_label__1.0,0.181,0.879,0.629,0.206
"['flow_Link_17__(-889.934, -742.32]', 'flow_Link_11_diameter__(748.985, 749.285]']",leak_label__1.0,0.026,1.0,0.575,0.026
"['flow_Link_17__(-448.56, -301.68]', 'flow_Link_11_length__(1372.654, 1373.203]']",leak_label__1.0,0.102,0.385,-0.162,0.266
"['flow_Link_17__(-595.44, -448.56]', 'flow_Link_11_length__(1372.654, 1373.203]']",leak_label__1.0,0.124,0.34,-0.316,0.365
"['flow_Link_17__(-742.32, -595.44]', 'flow_Link_11_length__(1372.654, 1373.203]']",leak_label__1.0,0.181,0.879,0.629,0.206
"['flow_Link_17__(-889.934, -742.32]', 'flow_Link_11_length__(1372.654, 1373.203]']",leak_label__1.0,0.026,1.0,0.575,0.026
"['flow_Link_17__(-448.56, -301.68]', 'demand_Node_3_BaseDemand__(235.181, 235.275]']",leak_label__1.0,0.102,0.385,-0.162,0.266
"['flow_Link_17__(-595.44, -448.56]', 'demand_Node_3_BaseDemand__(235.181, 235.275]']",leak_label__1.0,0.124,0.34,-0.316,0.365
"['flow_Link_17__(-742.32, -595.44]', 'demand_Node_3_BaseDemand__(235.181, 235.275]']",leak_label__1.0,0.181,0.879,0.629,0.206
"['flow_Link_17__(-889.934, -742.32]', 'demand_Node_3_BaseDemand__(235.181, 235.275]']",leak_label__1.0,0.026,1.0,0.575,0.026
"['flow_Link_17__(-448.56, -301.68]', 'demand_Node_3_PatternMean__(-0.0002, 0.0002]']",leak_label__1.0,0.102,0.385,-0.162,0.266
"['flow_Link_17__(-595.44, -448.56]', 'demand_Node_3_PatternMean__(-0.0002, 0.0002]']",leak_label__1.0,0.124,0.34,-0.316,0.365
"['flow_Link_17__(-742.32, -595.44]', 'demand_Node_3_PatternMean__(-0.0002, 0.0002]']",leak_label__1.0,0.181,0.879,0.629,0.206
"['flow_Link_17__(-889.934, -742.32]', 'demand_Node_3_PatternMean__(-0.0002, 0.0002]']",leak_label__1.0,0.026,1.0,0.575,0.026
"['flow_Link_17__(-448.56, -301.68]', 'demand_Node_3_PatternStd__(-0.0002, 0.0002]']",leak_label__1.0,0.102,0.385,-0.162,0.266
"['flow_Link_17__(-595.44, -448.56]', 'demand_Node_3_PatternStd__(-0.0002, 0.0002]']",leak_label__1.0,0.124,0.34,-0.316,0.365
"['flow_Link_17__(-742.32, -595.44]', 'demand_Node_3_PatternStd__(-0.0002, 0.0002]']",leak_label__1.0,0.181,0.879,0.629,0.206
"['flow_Link_17__(-889.934, -742.32]', 'demand_Node_3_PatternStd__(-0.0002, 0.0002]']",leak_label__1.0,0.026,1.0,0.575,0.026
"['flow_Link_17__(-448.56, -301.68]', 'demand_Node_22_BaseDemand__(122.315, 122.364]']",leak_label__1.0,0.102,0.385,-0.162,0.266
"['flow_Link_17__(-595.44, -448.56]', 'demand_Node_22_BaseDemand__(122.315, 122.364]']",leak_label__1.0,0.124,0.34,-0.316,0.365
"['flow_Link_17__(-742.32, -595.44]', 'demand_Node_22_BaseDemand__(122.315, 122.364]']",leak_label__1.0,0.181,0.879,0.629,0.206
"['flow_Link_17__(-889.934, -742.32]', 'demand_Node_22_BaseDemand__(122.315, 122.364]']",leak_label__1.0,0.026,1.0,0.575,0.026
"['flow_Link_17__(-448.56, -301.68]', 'demand_Node_22_PatternMean__(-0.0002, 0.0002]']",leak_label__1.0,0.102,0.385,-0.162,0.266
"['flow_Link_17__(-595.44, -448.56]', 'demand_Node_22_PatternMean__(-0.0002, 0.0002]']",leak_label__1.0,0.124,0.34,-0.316,0.365
"['flow_Link_17__(-742.32, -595.44]', 'demand_Node_22_PatternMean__(-0.0002, 0.0002]']",leak_label__1.0,0.181,0.879,0.629,0.206
"['flow_Link_17__(-889.934, -742.32]', 'demand_Node_22_PatternMean__(-0.0002, 0.0002]']",leak_label__1.0,0.026,1.0,0.575,0.026
"['flow_Link_17__(-448.56, -301.68]', 'demand_Node_22_PatternStd__(-0.0002, 0.0002]']",leak_label__1.0,0.102,0.385,-0.162,0.266
"['flow_Link_17__(-595.44, -448.56]', 'demand_Node_22_PatternStd__(-0.0002, 0.0002]']",leak_label__1.0,0.124,0.34,-0.316,0.365
"['flow_Link_17__(-742.32, -595.44]', 'demand_Node_22_PatternStd__(-0.0002, 0.0002]']",leak_label__1.0,0.181,0.879,0.629,0.206
"['flow_Link_17__(-889.934, -742.32]', 'demand_Node_22_PatternStd__(-0.0002, 0.0002]']",leak_label__1.0,0.026,1.0,0.575,0.026
"['flow_Link_17__(-448.56, -301.68]', 'flow_Link_2_diameter__(1139.933, 1140.389]']",leak_label__1.0,0.102,0.385,-0.162,0.266
"['flow_Link_17__(-595.44, -448.56]', 'flow_Link_2_diameter__(1139.933, 1140.389]']",leak_label__1.0,0.124,0.34,-0.316,0.365
"['flow_Link_17__(-742.32, -595.44]', 'flow_Link_2_diameter__(1139.933, 1140.389]']",leak_label__1.0,0.181,0.879,0.629,0.206
"['flow_Link_17__(-889.934, -742.32]', 'flow_Link_2_diameter__(1139.933, 1140.389]']",leak_label__1.0,0.026,1.0,0.575,0.026
"['flow_Link_17__(-448.56, -301.68]', 'flow_Link_2_length__(1215.62, 1216.106]']",leak_label__1.0,0.102,0.385,-0.162,0.266
"['flow_Link_17__(-595.44, -448.56]', 'flow_Link_2_length__(1215.62, 1216.106]']",leak_label__1.0,0.124,0.34,-0.316,0.365
"['flow_Link_17__(-742.32, -595.44]', 'flow_Link_2_length__(1215.62, 1216.106]']",leak_label__1.0,0.181,0.879,0.629,0.206
"['flow_Link_17__(-889.934, -742.32]', 'flow_Link_2_length__(1215.62, 1216.106]']",leak_label__1.0,0.026,1.0,0.575,0.026
"['flow_Link_17__(-448.56, -301.68]', 'demand_Node_18_BaseDemand__(398.568, 398.728]']",leak_label__1.0,0.102,0.385,-0.162,0.266
"['flow_Link_17__(-595.44, -448.56]', 'demand_Node_18_BaseDemand__(398.568, 398.728]']",leak_label__1.0,0.124,0.34,-0.316,0.365
"['flow_Link_17__(-742.32, -595.44]', 'demand_Node_18_BaseDemand__(398.568, 398.728]']",leak_label__1.0,0.181,0.879,0.629,0.206
"['flow_Link_17__(-889.934, -742.32]', 'demand_Node_18_BaseDemand__(398.568, 398.728]']",leak_label__1.0,0.026,1.0,0.575,0.026
"['flow_Link_17__(-448.56, -301.68]', 'demand_Node_18_PatternMean__(-0.0002, 0.0002]']",leak_label__1.0,0.102,0.385,-0.162,0.266
"['flow_Link_17__(-595.44, -448.56]', 'demand_Node_18_PatternMean__(-0.0002, 0.0002]']",leak_label__1.0,0.124,0.34,-0.316,0.365
"['flow_Link_17__(-742.32, -595.44]', 'demand_Node_18_PatternMean__(-0.0002, 0.0002]']",leak_label__1.0,0.181,0.879,0.629,0.206
"['flow_Link_17__(-889.934, -742.32]', 'demand_Node_18_PatternMean__(-0.0002, 0.0002]']",leak_label__1.0,0.026,1.0,0.575,0.026
"['flow_Link_17__(-448.56, -301.68]', 'demand_Node_18_PatternStd__(-0.0002, 0.0002]']",leak_label__1.0,0.102,0.385,-0.162,0.266
"['flow_Link_17__(-595.44, -448.56]', 'demand_Node_18_PatternStd__(-0.0002, 0.0002]']",leak_label__1.0,0.124,0.34,-0.316,0.365
"['flow_Link_17__(-742.32, -595.44]', 'demand_Node_18_PatternStd__(-0.0002, 0.0002]']",leak_label__1.0,0.181,0.879,0.629,0.206
"['flow_Link_17__(-889.934, -742.32]', 'demand_Node_18_PatternStd__(-0.0002, 0.0002]']",leak_label__1.0,0.026,1.0,0.575,0.026
"['flow_Link_17__(-448.56, -301.68]', 'pressure_Node_3_Elevation__(29.994, 30.006]']",leak_label__1.0,0.102,0.385,-0.162,0.266
"['flow_Link_17__(-595.44, -448.56]', 'pressure_Node_3_Elevation__(29.994, 30.006]']",leak_label__1.0,0.124,0.34,-0.316,0.365
"['flow_Link_17__(-742.32, -595.44]', 'pressure_Node_3_Elevation__(29.994, 30.006]']",leak_label__1.0,0.181,0.879,0.629,0.206
"['flow_Link_17__(-889.934, -742.32]', 'pressure_Node_3_Elevation__(29.994, 30.006]']",leak_label__1.0,0.026,1.0,0.575,0.026
"['flow_Link_17__(-448.56, -301.68]', 'flow_Link_29_diameter__(409.442, 409.606]']",leak_label__1.0,0.102,0.385,-0.162,0.266
"['flow_Link_17__(-595.44, -448.56]', 'flow_Link_29_diameter__(409.442, 409.606]']",leak_label__1.0,0.124,0.34,-0.316,0.365
"['flow_Link_17__(-742.32, -595.44]', 'flow_Link_29_diameter__(409.442, 409.606]']",leak_label__1.0,0.181,0.879,0.629,0.206
"['flow_Link_17__(-889.934, -742.32]', 'flow_Link_29_diameter__(409.442, 409.606]']",leak_label__1.0,0.026,1.0,0.575,0.026
"['flow_Link_17__(-448.56, -301.68]', 'flow_Link_29_length__(1625.084, 1625.735]']",leak_label__1.0,0.102,0.385,-0.162,0.266
"['flow_Link_17__(-595.44, -448.56]', 'flow_Link_29_length__(1625.084, 1625.735]']",leak_label__1.0,0.124,0.34,-0.316,0.365
"['flow_Link_17__(-742.32, -595.44]', 'flow_Link_29_length__(1625.084, 1625.735]']",leak_label__1.0,0.181,0.879,0.629,0.206
"['flow_Link_17__(-889.934, -742.32]', 'flow_Link_29_length__(1625.084, 1625.735]']",leak_label__1.0,0.026,1.0,0.575,0.026
"['flow_Link_17__(-448.56, -301.68]', 'flow_Link_30_diameter__(438.308, 438.484]']",leak_label__1.0,0.102,0.385,-0.162,0.266
"['flow_Link_17__(-595.44, -448.56]', 'flow_Link_30_diameter__(438.308, 438.484]']",leak_label__1.0,0.124,0.34,-0.316,0.365
"['flow_Link_17__(-742.32, -595.44]', 'flow_Link_30_diameter__(438.308, 438.484]']",leak_label__1.0,0.181,0.879,0.629,0.206
"['flow_Link_17__(-889.934, -742.32]', 'flow_Link_30_diameter__(438.308, 438.484]']",leak_label__1.0,0.026,1.0,0.575,0.026
"['flow_Link_17__(-448.56, -301.68]', 'flow_Link_30_length__(1904.169, 1904.931]']",leak_label__1.0,0.102,0.385,-0.162,0.266
"['flow_Link_17__(-595.44, -448.56]', 'flow_Link_30_length__(1904.169, 1904.931]']",leak_label__1.0,0.124,0.34,-0.316,0.365
"['flow_Link_17__(-742.32, -595.44]', 'flow_Link_30_length__(1904.169, 1904.931]']",leak_label__1.0,0.181,0.879,0.629,0.206
"['flow_Link_17__(-889.934, -742.32]', 'flow_Link_30_length__(1904.169, 1904.931]']",leak_label__1.0,0.026,1.0,0.575,0.026
"['flow_Link_17__(-448.56, -301.68]', 'flow_Link_32_diameter__(322.652, 322.781]']",leak_label__1.0,0.102,0.385,-0.162,0.266
"['flow_Link_17__(-595.44, -448.56]', 'flow_Link_32_diameter__(322.652, 322.781]']",leak_label__1.0,0.124,0.34,-0.316,0.365
"['flow_Link_17__(-742.32, -595.44]', 'flow_Link_32_diameter__(322.652, 322.781]']",leak_label__1.0,0.181,0.879,0.629,0.206
"['flow_Link_17__(-889.934, -742.32]', 'flow_Link_32_diameter__(322.652, 322.781]']",leak_label__1.0,0.026,1.0,0.575,0.026
"['flow_Link_17__(-448.56, -301.68]', 'flow_Link_32_length__(156.591, 156.653]']",leak_label__1.0,0.102,0.385,-0.162,0.266
"['flow_Link_17__(-595.44, -448.56]', 'flow_Link_32_length__(156.591, 156.653]']",leak_label__1.0,0.124,0.34,-0.316,0.365
"['flow_Link_17__(-742.32, -595.44]', 'flow_Link_32_length__(156.591, 156.653]']",leak_label__1.0,0.181,0.879,0.629,0.206
"['flow_Link_17__(-889.934, -742.32]', 'flow_Link_32_length__(156.591, 156.653]']",leak_label__1.0,0.026,1.0,0.575,0.026
"['flow_Link_17__(-448.56, -301.68]', 'pressure_Node_10_Elevation__(29.994, 30.006]']",leak_label__1.0,0.102,0.385,-0.162,0.266
"['flow_Link_17__(-595.44, -448.56]', 'pressure_Node_10_Elevation__(29.994, 30.006]']",leak_label__1.0,0.124,0.34,-0.316,0.365
"['flow_Link_17__(-742.32, -595.44]', 'pressure_Node_10_Elevation__(29.994, 30.006]']",leak_label__1.0,0.181,0.879,0.629,0.206
"['flow_Link_17__(-889.934, -742.32]', 'pressure_Node_10_Elevation__(29.994, 30.006]']",leak_label__1.0,0.026,1.0,0.575,0.026
"['flow_Link_17__(-448.56, -301.68]', 'demand_Node_24_BaseDemand__(225.391, 225.481]']",leak_label__1.0,0.102,0.385,-0.162,0.266
"['flow_Link_17__(-595.44, -448.56]', 'demand_Node_24_BaseDemand__(225.391, 225.481]']",leak_label__1.0,0.124,0.34,-0.316,0.365
"['flow_Link_17__(-742.32, -595.44]', 'demand_Node_24_BaseDemand__(225.391, 225.481]']",leak_label__1.0,0.181,0.879,0.629,0.206
"['flow_Link_17__(-889.934, -742.32]', 'demand_Node_24_BaseDemand__(225.391, 225.481]']",leak_label__1.0,0.026,1.0,0.575,0.026
"['flow_Link_17__(-448.56, -301.68]', 'demand_Node_24_PatternMean__(-0.0002, 0.0002]']",leak_label__1.0,0.102,0.385,-0.162,0.266
"['flow_Link_17__(-595.44, -448.56]', 'demand_Node_24_PatternMean__(-0.0002, 0.0002]']",leak_label__1.0,0.124,0.34,-0.316,0.365
"['flow_Link_17__(-742.32, -595.44]', 'demand_Node_24_PatternMean__(-0.0002, 0.0002]']",leak_label__1.0,0.181,0.879,0.629,0.206
"['flow_Link_17__(-889.934, -742.32]', 'demand_Node_24_PatternMean__(-0.0002, 0.0002]']",leak_label__1.0,0.026,1.0,0.575,0.026
"['flow_Link_17__(-448.56, -301.68]', 'demand_Node_24_PatternStd__(-0.0002, 0.0002]']",leak_label__1.0,0.102,0.385,-0.162,0.266
"['flow_Link_17__(-595.44, -448.56]', 'demand_Node_24_PatternStd__(-0.0002, 0.0002]']",leak_label__1.0,0.124,0.34,-0.316,0.365
"['flow_Link_17__(-742.32, -595.44]', 'demand_Node_24_PatternStd__(-0.0002, 0.0002]']",leak_label__1.0,0.181,0.879,0.629,0.206
"['flow_Link_17__(-889.934, -742.32]', 'demand_Node_24_PatternStd__(-0.0002, 0.0002]']",leak_label__1.0,0.026,1.0,0.575,0.026
"['flow_Link_17__(-448.56, -301.68]', 'demand_Node_9_BaseDemand__(143.297, 143.354]']",leak_label__1.0,0.102,0.385,-0.162,0.266
"['flow_Link_17__(-595.44, -448.56]', 'demand_Node_9_BaseDemand__(143.297, 143.354]']",leak_label__1.0,0.124,0.34,-0.316,0.365
"['flow_Link_17__(-742.32, -595.44]', 'demand_Node_9_BaseDemand__(143.297, 143.354]']",leak_label__1.0,0.181,0.879,0.629,0.206
"['flow_Link_17__(-889.934, -742.32]', 'demand_Node_9_BaseDemand__(143.297, 143.354]']",leak_label__1.0,0.026,1.0,0.575,0.026
"['flow_Link_17__(-448.56, -301.68]', 'demand_Node_9_PatternMean__(-0.0002, 0.0002]']",leak_label__1.0,0.102,0.385,-0.162,0.266
"['flow_Link_17__(-595.44, -448.56]', 'demand_Node_9_PatternMean__(-0.0002, 0.0002]']",leak_label__1.0,0.124,0.34,-0.316,0.365
"['flow_Link_17__(-742.32, -595.44]', 'demand_Node_9_PatternMean__(-0.0002, 0.0002]']",leak_label__1.0,0.181,0.879,0.629,0.206
